392.7072	612.4928	6844.5322	617.2166	314.6496	2.8638	311.0269	847.2899	407.6395	1065.2023	337.9698	1967.6464	286.5020	975.8114	416.0235	144.3021	203.7366	147.7738	137.4859	102.1044	4.0076	0.2520
425.4628	3621.9251	7693.4576	4034.6653	314.9700	2.5998	311.1123	876.4605	407.2433	1141.6949	342.4455	2126.0947	289.0868	976.2369	430.5605	140.6367	204.2548	146.8323	138.4268	101.8476	4.1306	0.2948
459.5602	3913.6797	8223.3750	4293.8188	314.6347	2.4682	311.0263	890.7481	406.8128	1170.4289	345.8373	2198.5543	294.3144	976.8977	439.2106	137.8828	204.9406	147.1740	138.9837	101.9843	3.9759	0.3174
487.7883	4139.9644	8576.6905	4410.9991	314.3879	2.2627	310.8634	898.4888	406.5853	1185.6336	348.7081	2239.9742	297.5710	976.2925	444.5322	137.3423	203.8582	148.2110	139.8055	101.6505	4.3732	0.3655
508.8521	4279.0040	8828.0249	4491.1004	314.1760	2.0978	310.9611	903.2749	406.3632	1194.1915	352.2716	2264.4628	303.8822	974.9746	450.6960	137.0436	203.9340	149.8589	140.6187	101.5569	4.4816	0.3915
524.8809	4363.8605	9006.9162	4546.1241	314.0269	1.9293	311.0277	906.6368	406.1966	1200.8226	354.7110	2280.2648	306.4452	972.0563	452.9680	136.5975	205.4269	151.8531	141.7631	101.4677	4.6349	0.4336
535.4097	4428.0110	9147.1747	4593.8735	313.9938	1.7428	311.1351	909.4914	405.9198	1205.6968	356.8596	2293.9458	313.6859	971.6471	456.1081	135.9279	206.6059	153.9123	142.9934	101.5396	4.6357	0.4565
544.1959	4479.0632	9238.2886	4622.0135	313.8430	1.6206	311.2154	910.9285	405.7092	1208.7945	358.7150	2301.4484	315.5763	969.5612	458.9596	135.1202	207.0507	155.7831	144.1963	101.2784	4.9383	0.4845
550.1969	4525.5105	9302.5052	4642.1730	313.6903	1.5014	311.2746	912.7647	405.4926	1211.9984	359.7760	2305.0602	319.4625	966.6939	461.2217	134.0063	208.2390	157.6695	145.0556	101.1207	5.1681	0.4961
556.1085	4564.2194	9338.9146	4653.8713	313.6232	1.4354	311.4249	914.2265	405.3074	1214.0566	361.1770	2312.9087	324.3150	963.7378	462.1934	132.9160	209.8214	159.6398	146.3370	101.0848	5.2670	0.5234
560.3280	4603.5028	9377.8543	4669.3153	313.4757	1.3400	311.4893	915.1311	405.1824	1216.0240	361.2181	2316.8954	327.8495	963.3430	463.6041	131.8307	210.9781	161.0493	147.4839	101.0579	5.3277	0.5432
563.0885	4632.6285	9403.0837	4682.8756	313.3030	1.3032	311.4450	916.2721	404.9387	1217.0166	362.2402	2322.1809	327.6021	958.7812	464.7317	130.8690	212.4367	162.1959	148.7807	100.8944	5.5707	0.5632
565.7193	4655.1814	9424.0247	4690.7549	313.2336	1.2467	311.5055	917.2444	404.7649	1218.5676	362.3515	2332.1897	326.2532	957.4486	464.4704	130.6646	214.3993	162.8555	150.1143	100.8035	5.7391	0.5762
568.0453	4671.9783	9438.6236	4699.5857	313.1586	1.2162	311.2677	917.9292	404.7119	1220.0196	361.6418	2339.1521	324.9783	956.1898	465.1468	131.0035	215.5898	163.1477	151.4070	100.7776	5.8466	0.5861
569.5737	4690.9435	9452.3798	4709.1593	313.0537	1.2002	311.2702	918.9399	404.4134	1221.6616	361.3706	2360.4420	322.9886	958.7673	464.3072	130.5306	215.2188	162.9581	152.6209	100.6636	5.9976	0.6236
571.8735	4704.4962	9467.5227	4721.4591	312.9966	1.1560	311.2211	919.5750	404.1269	1223.6050	362.1265	2376.9069	332.2004	963.4218	471.7537	128.1533	213.4542	164.0938	153.5870	100.9476	5.7979	0.6118
573.3067	4714.4199	9480.0793	4730.0731	312.9952	1.1550	311.3852	920.3257	403.8154	1225.5519	363.3227	2407.7981	336.3069	972.2134	477.9234	125.2187	212.1795	165.4202	154.7560	100.5833	6.1229	0.6431
575.6817	4726.2566	9495.8719	4738.4901	312.8913	1.1557	311.2994	920.8829	403.5554	1227.2123	365.5682	2439.4197	343.2988	978.9047	486.1207	122.1170	212.5544	167.7414	155.8059	100.9393	5.8437	0.6677
