97.8720	144.3098	167.2088	418.7183
102.0350	153.3021	177.4013	448.5266
107.4001	157.2128	182.7596	466.8441
114.8832	161.5156	188.3263	482.8935
117.9994	164.9440	191.9671	498.9564
174.4375	186.0147	209.6709	531.6221
175.6163	187.8612	212.8863	545.1898
176.2458	189.0249	216.1815	559.7013
177.0089	190.7417	220.2775	578.1318
177.6371	191.9993	224.2216	597.4585
