602.2829	4860.4124	11960.3460	28279.2496
714.3417	5611.7259	12892.5425	30476.0826
823.6585	6258.2392	13583.3613	32118.1341
928.6595	6837.4785	14019.3561	32965.9740
1022.0476	7342.2474	14349.2113	33795.2549
1158.6973	7879.1657	14581.3851	34416.7418
1256.4664	8282.9105	14818.0858	34911.7384
1331.2828	8640.0548	14971.3986	35347.9059
1426.2889	8963.5265	15113.7417	35638.4923
1501.5622	9223.1737	15235.1904	35980.0956
