4734.3887	22060.9475	76502.5357	355469.1082
4709.9044	22035.1978	76278.2762	353330.0893
4687.6469	22008.6707	76260.1403	353723.4868
4676.0774	21991.5466	75649.5607	352888.3390
4663.8078	21920.9838	75434.4644	351509.9763
4668.7688	21852.6041	75568.8079	350690.1368
4658.4831	21858.0584	75274.0861	350198.6617
4651.7349	21847.3930	75232.6224	349436.3454
4646.6125	21837.2976	75169.0374	349400.1494
4638.4269	21904.0529	75087.7163	348651.1269
