1741.8528	14127.2067	34545.5811	81601.2242
2065.9008	16310.9617	37238.2841	87940.1744
2382.0488	18190.1070	39233.5334	92678.6896
2685.7151	19873.7137	40492.8494	95124.0793
2955.8007	21340.8643	41445.7184	97521.0147
3351.0410	22901.4513	42116.0573	99311.5778
3633.7442	24074.9749	42799.7904	100739.7857
3850.1979	25113.0451	43242.7187	101998.2443
4124.8766	26053.2336	43653.7730	102834.9876
4342.5697	26807.9209	44004.5665	103827.0345
