32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101244938160
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101233894860
