4254.6168	20082.5913	50483.8940	233929.8934
5020.1202	23161.6241	54317.6115	251154.3113
5761.0030	25801.9797	57177.6660	264566.0830
6479.3910	28170.5405	58584.3043	269420.3532
7112.2625	30150.1800	59806.0635	276817.6372
8071.7626	32261.8043	60768.7590	281001.4090
8733.5625	33925.3703	61523.0154	284412.3166
9240.1984	35366.9741	62143.4680	287552.2683
9888.7176	36676.2219	62679.8828	289984.6413
10392.2614	37856.0584	62903.9718	292117.8402
