159.8398	3365.4896	2619.0649	3253.3660	475.6312	0.0179	1642.4174	4297.4571	1244.2152	3157.0697	345.1840	0.0003	1711.7784	736.5643	2734.3302	0.0107	2549.2170	1201.3629	1446.0366	759.7780	491.8357	0.0290
156.7328	2609.8549	2501.8113	2432.4522	474.1816	0.0318	1564.5033	4313.0747	1210.2157	3156.2386	329.4330	0.0006	1646.5493	722.3327	2607.6104	0.0194	2438.0366	1125.6346	1334.6453	701.5124	488.9095	0.0571
149.3914	2562.5436	2661.1368	2393.0411	470.5356	0.0459	1446.2054	4303.6658	1225.2467	3152.5984	304.4194	0.0008	1469.4343	675.9704	2396.7621	0.0282	2266.1125	1027.4226	1204.2161	628.3661	487.0957	0.0852
132.3641	2539.9045	2491.5526	2569.1030	460.6003	0.0589	1269.3578	4314.0375	1152.4208	3180.8896	282.6427	0.0010	1322.9942	624.9954	2134.4604	0.0368	2079.2616	936.1123	1092.7408	557.8445	476.7040	0.1086
118.1687	2918.5323	2300.2837	2536.4529	444.5306	0.0717	1095.8794	4298.5246	1037.8996	3251.3041	258.2617	0.0011	1167.9359	566.4249	1881.8083	0.0331	1904.4205	855.3297	998.7163	489.5270	464.9575	0.1307
104.3878	2781.8089	2098.6157	2483.7775	417.4288	0.0846	975.6602	4313.4416	912.0620	3331.3483	238.0985	0.0013	1066.0160	513.2532	1690.2225	0.0442	1729.4183	778.2864	907.7947	435.9948	454.9110	0.1501
94.3008	2797.7071	1907.0723	2418.6295	379.3100	0.0971	864.1098	4293.6960	823.7480	3306.0511	220.7567	0.0013	949.3924	466.7918	1498.1330	0.0501	1570.2625	708.1886	817.9827	391.9213	440.5456	0.1673
84.8404	2657.4551	1760.2242	2352.5097	341.3133	0.1103	766.5800	4327.0303	731.7787	3271.4150	204.7835	0.0014	872.8588	427.9953	1343.1242	0.0552	1417.2866	638.5742	742.8666	361.4856	424.7980	0.1785
78.7750	2643.1614	1619.1877	2260.2261	303.4925	0.1247	691.3390	4304.3064	666.5037	3236.7216	190.8459	0.0015	807.5899	401.6684	1223.8876	0.0618	1296.8044	588.3800	682.3841	332.0889	415.6874	0.1998
72.3117	2544.1725	1510.1218	2165.0561	284.2636	0.1371	633.0809	4342.7583	602.2454	3198.0717	178.5709	0.0015	733.2192	368.8333	1113.3997	0.0564	1185.4355	539.9748	626.9537	307.0847	395.7910	0.2108
68.1141	2443.8974	1410.3017	2051.5422	259.1855	0.1545	578.7288	4386.2097	565.1446	3145.1441	168.6431	0.0016	682.4874	346.0413	1021.1945	0.0662	1090.2127	500.2270	578.6822	289.7980	382.2931	0.2269
63.6582	2353.7075	1324.9297	1958.3253	237.3327	0.1682	529.3237	4373.6224	524.8119	3086.2583	159.9838	0.0016	634.8882	324.8379	943.8934	0.0431	1012.5732	467.4719	539.3010	275.5557	365.7185	0.2389
59.4795	2265.7605	1249.8717	1850.4513	218.1641	0.1819	488.5219	4371.3143	484.4090	3023.1254	151.7659	0.0016	597.8274	303.3220	880.5158	0.0561	942.3392	438.9794	505.3044	259.4075	349.1712	0.2498
56.4619	2177.2595	1180.8045	1757.9518	204.5035	0.1977	457.1663	4359.5224	447.7271	2961.4084	145.0671	0.0017	564.0855	285.0801	816.5489	0.0639	878.3965	412.8427	476.3259	248.7993	338.6846	0.2580
52.9129	2095.1173	1120.6964	1678.5489	189.6291	0.2142	426.4081	4349.2465	415.2870	2874.3204	138.1766	0.0017	540.4746	270.1865	771.6187	0.0573	829.4905	391.0705	453.4934	237.2681	324.2094	0.2665
49.8398	2011.7206	1065.1119	1605.9390	178.5136	0.2288	400.8867	4329.9099	387.8926	2785.9753	131.4987	0.0017	509.6744	253.8713	725.1916	0.0572	786.7799	373.8002	433.5433	220.4479	312.4528	0.2744
48.2491	1936.4435	1022.0040	1538.7024	167.8196	0.2530	371.5364	4334.5769	364.2093	2712.8433	125.7811	0.0018	490.6376	241.6212	684.7542	0.0542	746.8282	357.7507	415.7941	210.2983	299.7971	0.2826
45.5238	1866.1313	981.6693	1471.2853	156.4718	0.2635	354.2892	4311.0417	342.4210	2625.1022	120.2545	0.0018	465.6146	229.2775	646.2139	0.0576	710.7152	343.3153	397.7194	205.5574	292.2868	0.2962
