600.5153	1786.1318	8146.5389	7023.2932	739.7071	3.6748	634.6289	2461.1314	517.2614	2740.3574	547.6695	6353.6542	1136.9779	1707.0840	2012.4225	357.0856	2468.9640	1840.6118	890.9866	208.4890	752.7926	320.8736
633.3023	4994.0293	8984.1065	10499.3220	739.9621	3.6342	635.7298	2707.6710	525.4971	2990.2011	554.4285	6638.9465	1144.7403	1712.4643	2025.6281	359.7936	2468.7916	1846.2999	902.9559	207.7961	775.3266	325.1331
667.7929	5278.5092	9466.4365	10742.3576	739.9192	3.5843	634.4686	2757.8773	523.7675	3042.3584	554.1848	6734.3254	1146.6150	1717.3985	2029.1800	355.2495	2464.7495	1843.5301	910.8521	207.3353	794.9373	324.6102
694.0650	5492.9589	9879.4319	10842.1177	739.0973	3.4508	632.7703	2775.6460	523.0868	3064.1157	552.8777	6747.4009	1148.0007	1722.1254	2028.5789	353.1847	2455.3150	1829.7594	905.9645	207.8193	810.3214	322.8695
706.3106	5616.3512	10070.3841	10932.3399	737.8711	3.3284	629.1584	2785.0379	522.4008	3073.8200	549.3722	6708.9984	1143.0162	1718.1655	2025.7393	349.6784	2442.4349	1813.2360	895.7121	208.0535	805.8891	315.3388
709.0403	5667.8363	10186.5747	11009.8914	736.8477	3.2559	626.2338	2789.0224	521.3662	3079.3431	547.1054	6660.3485	1140.5288	1718.8156	2018.8919	344.3929	2426.2868	1794.4386	884.7885	207.0808	800.2747	307.7904
703.6782	5799.3897	10196.8705	11032.5192	735.2861	3.1817	624.8453	2791.1807	518.6245	3081.3923	540.8681	6598.4346	1133.8710	1715.5099	2010.3954	340.5793	2410.0065	1777.2515	873.4368	204.8414	794.6563	300.3616
693.5638	5836.8424	10098.7622	11055.8381	732.4314	3.0914	623.5519	2790.6905	516.5698	3090.4444	535.7453	6512.3410	1125.4455	1707.9292	2000.3105	337.2280	2392.3875	1759.7980	862.3092	202.6395	785.5921	292.5468
680.3992	5854.9047	10003.9835	11059.1923	729.5346	3.0326	623.1050	2793.1339	515.3435	3090.8935	527.2223	6431.2898	1116.5206	1700.8907	1992.4968	334.9650	2375.9477	1743.2689	852.0820	199.8429	775.2124	284.8093
667.7391	5869.3014	9844.2692	11059.0421	727.4933	2.9639	622.7397	2793.1172	514.8024	3089.8454	523.1363	6336.0095	1107.3271	1690.8780	1983.4184	333.1907	2357.8036	1726.1910	842.7437	196.4928	764.4408	278.2347
653.6039	5869.6853	9636.6453	11034.5536	726.8446	2.8962	622.6487	2792.9121	514.4782	3087.3015	513.4454	6238.3170	1095.5192	1680.9011	1975.6330	332.5595	2338.3675	1707.7347	832.4495	194.0663	752.8854	271.1288
640.3465	5867.4086	9439.1833	10999.4279	726.5296	2.8415	622.4188	2792.7988	514.3863	3082.8203	508.3383	6120.2099	1078.6017	1670.2133	1965.3924	331.5259	2318.4296	1687.6867	821.3536	191.0060	742.1756	266.0990
629.8788	5849.7511	9246.4192	10948.7687	726.3854	2.7731	622.2995	2792.2248	514.1388	3081.1422	500.2801	6008.3163	1058.3733	1661.0941	1955.9707	330.0864	2298.4686	1664.9558	807.5309	188.5636	731.2623	260.2664
618.7353	5779.2574	9043.0510	10881.8448	726.2830	2.7211	622.1927	2790.8728	514.2923	3074.3962	497.0464	5887.5543	1037.2654	1654.0126	1946.5171	330.0218	2280.7158	1641.2134	793.2716	184.7454	720.8527	255.7055
605.8681	5757.1936	8850.6920	10797.2722	726.2725	2.6902	622.2082	2788.3264	514.2573	3069.3108	487.1170	5779.7552	1016.6341	1646.8740	1936.5521	329.2144	2261.4123	1614.8725	776.6629	181.9404	709.9884	251.5781
594.7130	5729.4787	8631.2418	10708.6571	726.2829	2.6361	622.1722	2781.8665	514.1883	3051.8213	484.7185	5673.8193	999.2089	1640.6108	1930.2380	328.6814	2244.0876	1587.2785	760.1346	178.3105	699.1457	247.4952
583.1702	5653.9075	8378.9876	10628.5345	726.3237	2.5946	622.2672	2787.0704	514.3895	3048.8006	478.8758	5578.1611	981.0869	1635.0794	1923.4256	327.9979	2226.6502	1559.5896	742.8270	176.0258	688.3100	244.1709
569.2355	5593.2455	7999.6525	10526.0944	726.4590	2.5175	622.4996	2786.8885	514.1716	3040.9066	478.5816	5488.6037	967.5546	1631.3842	1916.4250	327.3472	2211.8477	1530.9049	726.1697	172.6058	675.4599	240.5098
