20605.7986	20610.1708	20612.3755	20609.1209	0.0588	20609.4910	20606.4568		20611.0184
20618.2755	20623.1925	20619.4332	20614.8175	0.0571	20615.9538	20615.6332		20614.8637
20623.7488	20626.1795	20623.9704	20619.8828	0.0552	20625.1422	20620.1041		20621.0051
20629.5289	20629.2917	20632.3081	20627.8219	0.0548	20631.4705	20632.6784		20629.6163
20637.3294	20635.4112	20634.4143	20634.2717	0.0539	20636.5290	20635.1221		20637.0118
20638.7956	20638.4682	20639.9456	20637.2923	0.0542	20636.2324	20638.2155		20638.3323
20635.4963	20635.0217	20633.1085	20634.5433	0.0568	20633.9480	20635.4314		20634.3235
20627.3265	20626.8318	20627.5272	20627.5372	0.0549	20626.2622	20628.5434		20628.1309
20626.1726	20623.9543	20622.7925	20623.8652	0.0546	20622.8835	20626.2703		20626.5620
20609.5763								20609.3035
20620.9025								20620.6529
20622.4782								20621.7507
20631.3990								20630.6050
20635.4421								20638.9332
20638.7491								20638.2463
20633.7034								20632.9686
20627.6649								20626.9514
20623.8555								20625.9439
20607.7543								
