44809824955531	44803295213938	44718772634148	44699872192911	335091	44667765245702	44639662354791		44655597747991
46382391539346	46240506377789	46286925130111	46157380171385	46987	46066194189492	46025617293805		46050790442486
48075126614638	47890670014878	47757728986150	47672021909170	61425	47571968618625	47394545405514		47400045071120
49529858096807	49311109628351	49204019609638	49052839231323	741700	48867938811704	48793039517942		48818465209840
51264524134712	50963449611815	50693709959374	50572010170375	130381	50291641223658	50179600204413		50188434439878
52853420752259	52532927397681	52264202622925	52022763543078	167187	51759321683882	51584376501949		51609666712892
54446111156429	53979247493465	53693985776309	53391629884733	1208658	53073198542571	52980388455380		52961605089200
55942340678686	55411129363743	55070990755057	54857105995942	196641	54476256799026	54420234624865		54396670188652
57481151566041	57066985352282	56619782055652	56340931360347	189382	56077126785220	55882200049132		55826729545445
44753081358515								44629178169954
46261006562114								46029889865331
47934995945032								47395556228905
49284585953623								48797633771412
50924531574257								50166937887397
52488274910622								51556207394607
53993947272584								52990184708784
55480377664035								54416335348656
57000601854332								55863389286745
44744273037448								
