3406.4003	3570.2245	3716.3307	3834.2352	1.999989e-06	3969.4923	4029.0784		4006.9356
5708.1123	6072.3618	6359.5866	6627.9615	3.866643e-06	6929.2951	7015.1512		7010.1790
7214.4258	7799.9585	8239.9325	8600.4974	5.733298e-06	9004.4835	9216.9540		9209.6590
8217.1603	8944.8253	9480.5422	10008.1688	7.633277e-06	10568.8192	10761.4203		10788.9126
9126.7613	9975.4037	10596.4380	11106.6803	9.466602e-06	11808.2915	12031.7975		12024.3431
9834.0064	10724.8725	11468.4484	12027.6487	1.139991e-05	12743.7460	12957.3960		12970.6262
10558.4724	11567.9854	12261.6137	12821.9228	1.319992e-05	13531.1829	13669.8779		13672.6003
11158.4054	12151.6537	12968.5789	13441.2860	0.0001	14100.2652	14225.3474		14206.5442
11692.6014	12671.2042	13507.8809	14031.8185	4.363309e-05	14509.3636	14686.6464		14686.1549
3589.4570								4029.7781
6084.1403								6996.4800
7806.3447								9222.7453
8991.3258								10767.9042
9986.0929								12006.9852
10723.6181								12940.1863
11525.2412								13662.1452
12129.1684								14213.5920
12691.6895								14662.9402
3727.6757								
