621.2239	651.0772	677.7981	699.3130	0	723.9520	734.8069		730.7826
1040.7994	1107.3477	1159.8562	1208.6379	0	1263.4385	1279.2281		1278.3075
1315.2363	1422.5162	1502.1032	1568.1453	0	1641.7012	1680.2754		1679.6284
1498.1369	1630.7558	1728.6113	1824.2252	0	1925.3015	1961.7817		1967.0583
1664.1073	1818.5595	1936.0496	2024.9014	0	2153.6251	2193.7054		2191.6075
1793.8094	1955.7562	2091.2614	2194.5896	0	2323.9838	2362.7988		2365.1528
1925.0026	2109.0192	2235.5716	2337.4587	0	2466.7193	2492.1964		2493.4730
2034.4186	2215.6888	2366.0278	2451.0677	0	2572.2806	2593.7503		2590.4007
2131.9205	2310.6136	2462.7458	2557.6732	0	2645.6674	2677.3789		2677.6794
654.6355								734.9731
1109.4933								1275.5860
1423.0112								1681.9943
1639.2876								1963.3659
1820.5242								2189.1894
1955.5511								2359.5124
2101.0555								2491.2931
2211.7584								2591.6752
2313.7954								2674.4678
679.8183								
