2720.0663	2850.9444	2967.4846	3061.6562	1.999989e-06	3169.7140	3217.2810		3199.5781
4558.2153	4848.9786	5078.2177	5292.6246	3.866643e-06	5533.4234	5601.8255		5597.8507
5761.3420	6228.4366	6580.2605	6868.0111	5.733298e-06	7190.5963	7360.5446		7353.9566
6561.9590	7143.1611	7570.8207	7992.5861	7.633277e-06	8441.3997	8593.9697		8615.6425
7288.3727	7966.2210	8457.6260	8869.5879	9.466602e-06	9429.3670	9608.0898		9602.8781
7852.2518	8564.1898	9157.9514	9603.1893	1.139991e-05	10176.1508	10346.7922		10357.3843
8431.5560	9237.9596	9791.5782	10239.3134	1.319992e-05	10805.8072	10916.3523		10917.7925
8910.7123	9703.7485	10354.8439	10733.3619	0.0001	11258.4647	11359.7421		11344.6679
9337.2093	10118.3541	10787.1081	11206.0752	4.363309e-05	11586.4365	11728.5200		11727.7595
2866.2470								3217.8121
4858.3845								5587.1702
6234.1752								7364.4658
7180.2461								8598.7726
7974.6917								9588.2501
8563.1657								10333.1289
9204.3103								10909.7674
9685.5681								11350.2943
10135.2992								11708.1546
2976.6205								
