179.2840	187.8801	195.6138	201.8050	0	208.9024	212.0527		210.8912
300.3877	319.5817	334.7229	348.8336	0	364.6467	369.2147		368.9521
379.6088	410.5351	433.5989	452.5999	0	473.8982	484.9837		484.8096
432.4108	470.6576	498.8895	526.5748	0	555.8033	566.2324		567.7571
480.2340	524.8841	558.7253	584.4061	0	621.3864	633.1888		632.6198
517.6573	564.4004	603.5574	633.2842	0	670.7018	681.9367		682.6336
555.6426	608.6712	645.2956	674.6993	0	711.9852	719.3542		719.6649
587.1810	639.4731	682.7276	707.3933	0	742.3585	748.5938		747.6149
615.3255	666.9292	710.7645	738.1703	0	763.5960	772.8084		772.8759
188.9072								212.0897
320.1961								368.1638
410.7211								485.4669
473.1176								566.6593
525.4739								631.8981
564.3388								681.0264
606.2301								719.0290
638.3573								747.9881
667.8526								771.9292
196.1890								
