18789.2342	17927.0616	17221.3522	16692.6134	60.0004	16122.8768	15884.4774		15972.2020
22425.5196	21080.9296	20129.1100	19313.0356	120.0008	18472.8052	18246.6040		18259.7724
26616.8400	24616.2822	23295.8070	22327.0500	180.0012	21323.2422	20832.9684		20848.9302
31155.1360	28620.5648	27019.0768	25580.4016	240.0016	24212.8672	23793.4224		23734.4096
35072.0830	32083.3460	30164.5190	28816.1040	300.0020	27117.3740	26598.2900		26621.0060
39052.6068	35822.8452	33493.3848	31931.6748	360.0024	30137.1336	29620.2552		29590.2036
42417.4156	38733.4108	36545.5174	34939.3898	420.0028	33115.6042	32787.9874		32777.3530
45916.1120	42172.7472	39491.3648	38120.3696	480.0032	36330.4368	36022.7648		36070.8256
49277.8152	45477.1206	42666.1128	41052.0258	540.0036	39725.0334	39237.8904		39244.1922
17833.8122								15882.6676
21040.1644								18295.7120
24598.9620								20819.8044
28474.6392								23780.2144
32048.9660								26657.5270
35825.1552								29657.0784
38892.7546								32800.7022
42239.1504								36052.5872
45400.2480								39301.7490
17168.7906								
