72.8477	76.9189	81.2158	85.9998	72.7900	100.5688	112.9097		112.8346
77.9564	81.9373	86.6127	91.5548	72.5002	106.9462	119.7254		119.5736
81.5256	85.8253	90.6598	96.0418	72.1683	111.3396	124.6423		124.5939
84.0709	88.7091	93.5879	99.2242	71.8409	115.1892	128.5479		128.7445
86.5372	91.2681	96.5724	102.1341	71.9073	117.8558	131.5537		131.7857
88.6686	93.1391	98.6407	104.3530	71.3921	120.5768	134.4041		134.3492
90.6805	95.3453	100.5374	106.5834	71.3060	122.7030	136.2184		136.4138
91.8557	96.6423	102.5574	107.7749	71.6380	124.3037	137.5684		137.8749
93.8284	98.7348	104.2457	110.1288	71.5364	125.9935	139.8303		139.8673
76.7687								112.9446
81.7831								119.8029
85.5895								124.7381
88.6624								128.5979
91.1419								131.5836
93.1451								134.5161
95.1636								136.6086
96.9247								137.6935
98.8448								139.8291
81.0672								
