9362.0221	9837.5617	10264.8682	10603.9767	4.0325	11008.5653	11177.2510		11123.5727
15709.4388	16747.0552	17561.6588	18322.2460	3.8585	19191.5607	19440.5290		19426.8835
19701.0937	21350.6468	22602.4775	23613.1666	3.6345	24776.7075	25373.3158		25360.7651
22309.1517	24332.8154	25827.3680	27316.3558	3.6450	28921.3942	29458.1916		29525.0149
24573.9777	26935.8134	28695.6024	30088.7487	3.5948	32051.7826	32702.2457		32688.2494
26201.2367	28666.3712	30752.6233	32303.9329	3.6308	34306.0466	34952.1390		34999.0007
27707.4840	30522.9489	32450.6409	34035.2939	3.8270	36080.2348	36504.0946		36507.2465
28803.6580	31579.0157	33919.3983	35239.0841	3.6518	37164.7751	37586.7673		37518.8755
29676.0435	32402.8587	34813.5505	36337.7361	3.6385	37795.9123	38360.8706		38361.7198
9891.1377								11186.2864
16777.8189								19398.5025
21362.0365								25395.8057
24468.8195								29464.9595
26964.0515								32631.5824
28647.0104								34902.0701
30375.7510								36474.0977
31514.6946								37536.6359
32449.4853								38287.9296
10295.5491								
