69.7195	73.6750	78.0279	82.4791	89.3912	95.8701	108.6698	108.5092	108.8228
75.7221	79.6768	84.6262	89.1371	95.8599	103.3384	116.3299	116.1342	116.4047
79.7976	84.0853	88.9619	93.8339	100.8261	108.7786	122.4064	122.2166	122.2654
82.9372	87.4034	92.5262	97.5370	105.0448	112.8900	126.6490	126.9338	126.7491
85.3365	89.9118	95.3449	100.3613	108.0130	116.1799	130.1614	129.8377	130.0487
87.7638	92.2724	97.6314	103.0641	110.7400	119.1077	133.2486	132.5489	132.7225
89.5945	94.4867	99.8897	105.1408	113.4113	121.5134	135.5839	134.8860	135.1180
91.3001	96.0194	101.3003	106.6291	114.7850	122.7693	137.7018	136.5317	136.8789
93.1743	97.7576	103.2321	108.6373	117.0648	124.8013	139.8333	138.6762	138.7940
								116.2520
								122.2802
								126.9291
								130.1478
								132.6621
								134.9954
								136.7252
								138.9324
