2004.7202	2081.5473	2128.6110	2174.0435	2203.2237	2230.5503	2249.6851	2252.4020	2247.1933
3760.3781	3984.1776	4145.5700	4297.7892	4365.8734	4452.3842	4513.8976	4503.3186	4489.7415
5178.9520	5573.5134	5873.9587	6124.2626	6312.9545	6440.0999	6539.8354	6555.0400	6532.1047
6205.2421	6752.2616	7167.6538	7489.9396	7721.8189	7899.2356	8038.1011	8016.6551	7980.8954
6965.8128	7554.6416	8046.0964	8467.5807	8748.7674	8962.6812	9114.2748	9100.4471	9124.5627
7534.8839	8217.7986	8792.0545	9214.9117	9537.4686	9775.5487	9967.8841	9970.5782	9971.0637
8135.9278	8878.6440	9521.2717	9910.3128	10252.2434	10474.6496	10651.7326	10637.4472	10656.5036
8616.8503	9395.8598	10044.5351	10465.0990	10809.4838	11007.3019	11156.0106	11147.6696	11140.4203
9113.5757	9914.4504	10529.1372	10942.2125	11302.6023	11443.1230	11598.9280	11575.4809	11589.1996
								4514.0191
								6554.6850
								8019.7088
								9131.1667
								9991.2393
								10653.3493
								11106.4807
								11575.2037
