43039374745026	43039415021838	43039394836222	43039343152421	43039112187569	43039333595948	43039266445519	43039262525253	43039356849950
45578012501398	45528806227264	45524104266428	45422722927446	45382033690749	45386766448506	45360519343037	45341541854569	45355442057666
47471956114413	47312987386665	47069510325489	46956434518575	46878621675565	46748396620963	46732481044646	46704885979275	46708592085033
48823990932556	48592919443879	48459741307541	48330273895968	48248090913869	48165493940965	48109218963217	48083507544844	48209737886458
50405569582032	50217583559802	49998320623743	49793669511328	49636740567773	49648075354682	49537520640863	49503906785091	49467138669781
52122962777869	51769959158034	51530130878985	51320398317673	51150899091518	51015402452263	50871145843138	50909796953158	50888076353148
53707532986224	53352139003023	52966627537721	52785642666436	52589467725425	52445097747738	52278594848940	52255377065124	52268092950554
55254879890433	54788724667281	54417162258295	54206118667767	53978002386472	53835465370245	53717983473832	53674114148984	53682780768199
56631527147743	56138940347208	55799072796956	55557724531175	55363428937264	55239880537905	55058741717941	55030712577953	55082248632323
								45337982090488
								46720526583880
								48129166711091
								49524358259550
								50882616113550
								52266716866363
								53692472257098
								55106025521211
