0.4841	0.4826	0.4809	0.4788	0.4778	0.4761	0.4752	0.4753	0.4750
0.3630	0.3624	0.3617	0.3612	0.3607	0.3606	0.3603	0.3600	0.3600
0.3651	0.3645	0.3635	0.3630	0.3625	0.3621	0.3620	0.3620	0.3620
0.3670	0.3668	0.3661	0.3654	0.3648	0.3647	0.3642	0.3642	0.3641
0.3699	0.3691	0.3681	0.3675	0.3672	0.3672	0.3666	0.3664	0.3664
0.3729	0.3718	0.3708	0.3707	0.3697	0.3696	0.3696	0.3696	0.3696
0.3783	0.3770	0.3757	0.3745	0.3741	0.3732	0.3731	0.3731	0.3729
0.3841	0.3825	0.3810	0.3794	0.3780	0.3769	0.3766	0.3765	0.3765
0.3910	0.3877	0.3859	0.3842	0.3825	0.3809	0.3808	0.3808	0.3808
								0.3602
								0.3620
								0.3641
								0.3663
								0.3695
								0.3730
								0.3765
								0.3808
