118986.6297	114591.2189	112285.9186	110020.9219	109025.4249	107408.5466	106920.8389	107270.6183	107003.9797
69464.4885	66091.8960	64197.0680	61904.4893	61274.8793	59931.7730	59410.4513	59828.0226	59714.2750
53767.0159	50352.2871	48289.4139	46408.2491	45538.3643	44541.0780	44153.4259	44296.7419	44148.3550
46832.8787	43474.1075	41544.2400	39880.4566	38980.9705	38140.3281	37715.6211	37853.3765	37845.8939
42868.4704	39826.6103	37995.9733	36284.8586	35547.8417	34705.6346	34291.0069	34391.6950	34305.4457
40393.7742	37469.4792	35364.4035	34026.7002	33191.6691	32529.9030	31988.6009	32032.5121	31967.6240
37866.3756	35196.4478	33230.6679	32046.5898	31372.8121	30850.9647	30401.7202	30495.6403	30481.6759
35983.3956	33507.9768	31699.6017	30697.6959	30103.9185	29592.7037	29345.1047	29378.8192	29385.2227
34345.1564	32040.7626	30543.0844	29633.5687	29051.6939	28698.4689	28442.0007	28601.0035	28539.8809
								59358.4232
								43940.4782
								37655.9282
								34187.0550
								31906.0493
								30506.3435
								29455.9307
								28451.6201
