989.56178	1027.4856	1050.714	1073.1473	1087.5558	1101.0401	1110.4779	1111.8256	1109.2552
1891.1942	2003.729	2084.9199	2161.6751	2195.781	2239.4549	2270.2194	2264.9482	2258.255
2603.4692	2802.0675	2953.9622	3079.1666	3174.9158	3238.3262	3287.9587	3296.3765	3284.8826
3118.6305	3393.7856	3602.8009	3764.9677	3882.0753	3971.8626	4041.3234	4029.6941	4012.9264
3499.7775	3802.2879	4043.3535	4254.2519	4398.457	4506.4487	4583.2574	4573.704	4585.4577
3777.6146	4128.1063	4416.7425	4630.1893	4794.5033	4911.9949	5011.9955	5012.5471	5013.8295
4086.9765	4458.4196	4785.7287	4987.4958	5149.9844	5265.0146	5355.8134	5351.1251	5357.796
4340.1939	4731.7286	5065.8712	5273.3126	5446.3118	5548.9674	5604.9271	5612.762	5610.277
4581.13	4992.6428	5301.9136	5518.6402	5672.3619	5758.0149	5818.2125	5816.414	5826.1061
								1109.8258
								2270.4583
								3296.2153
								4032.1303
								4590.67
								5022.3727
								5359.2436
								5600.1464
								5820.5481
