15538.5218	15533.2563	15534.4184	15540.8210	15529.4910	15532.5498	15552.7338	15541.0009	15546.0785
20618.1685	20612.7899	20613.4310	20607.4169	20613.4548	20607.8502	20606.3695	20611.5410	20614.1564
20625.6798	20619.2160	20620.6033	20616.5163	20618.7966	20621.7532	20621.8826	20617.9874	20625.8361
20627.4076	20624.0070	20622.7624	20622.6068	20625.1066	20624.7181	20623.6082	20624.3175	20625.6135
20635.0216	20630.7167	20631.2601	20628.5681	20630.3619	20630.7353	20632.6431	20631.2516	20633.5008
20638.2942	20638.1349	20637.2118	20638.6693	20639.7202	20640.2761	20639.2043	20638.4624	20639.3367
20640.2939	20634.8946	20635.7582	20637.2100	20636.9094	20635.5355	20632.1207	20634.2502	20634.2014
20631.3824	20628.0977	20627.7476	20627.7158	20625.6674	20627.7769	20626.1450	20629.2453	20629.2205
20626.3385	20625.9073	20622.5808	20622.8356	20621.1994	20624.7150	20625.4630	20627.7404	20627.5480
								20611.8005
								20618.4393
								20625.9205
								20636.5644
								20638.7221
								20635.4199
								20629.2566
								20626.2236
