65934.0293	66135.4008	66366.7727	66661.0078	66803.8013	67030.3318	67157.4368	67143.2894	67188.1685
88176.4171	88310.9865	88480.3347	88585.2562	88718.0686	88761.9707	88832.4941	88875.0403	88869.3193
87671.2121	87832.0778	88013.3356	88136.3762	88253.7316	88348.2261	88410.2987	88389.4455	88427.3451
87160.2364	87301.4549	87459.0427	87593.0584	87715.4356	87794.1206	87844.5903	87857.2700	87862.1122
86558.5091	86715.6220	86895.4600	87004.7611	87112.1419	87198.1424	87274.6633	87271.3838	87287.3472
85811.4258	86040.2202	86228.4532	86375.7075	86495.6209	86562.9749	86638.6388	86632.0141	86637.6886
84693.9563	84947.3915	85277.4506	85465.2042	85601.8856	85737.5172	85874.8530	85863.1222	85908.4968
83286.6990	83744.4933	84154.1949	84472.4162	84684.3411	84897.4779	85015.6731	85064.4802	85050.0811
81918.8824	82484.4422	82991.2710	83328.1602	83714.9986	83943.6146	84103.1999	84129.1586	84139.6964
								88851.7331
								88386.4476
								87867.7259
								87325.7961
								86672.1537
								85919.6921
								85035.6107
								84145.5510
