9.1479	9.1476	9.1662	9.1731	9.2121	9.1880	9.2248	9.2661	9.2217
10.2213	10.3041	10.4141	10.4106	10.4685	10.4415	10.4937	10.5425	10.4913
10.8958	10.9824	11.0989	11.1217	11.2487	11.2248	11.3003	11.3624	11.2854
11.3725	11.4856	11.6522	11.6903	11.7768	11.7896	11.8614	11.8720	11.8186
11.6846	11.7630	11.9616	12.0273	12.1697	12.1665	12.2277	12.2467	12.2483
11.9134	12.0476	12.1655	12.2676	12.3836	12.4425	12.4739	12.4939	12.4691
12.0524	12.2272	12.3760	12.4175	12.5860	12.6419	12.6689	12.6895	12.7085
12.1254	12.3127	12.4488	12.5625	12.7258	12.7371	12.8084	12.8089	12.8024
12.2424	12.4204	12.5760	12.6811	12.8387	12.8441	12.9057	12.9489	12.9353
								10.4849
								11.2711
								11.8150
								12.2146
								12.4708
								12.7130
								12.7922
								12.8792
