67.6194	151.2683	1296.8400	541.1241	83.9961	0.9970	72.2369	205.3133	68.7593	225.9170	48.8816	464.0843	73.2096	93.9621	124.2051	15.6369	111.8448	60.4555	43.5548	24.8379	46.3918	8.9065	517.0907	1438.2560	12678.4135	4813.7524	657.9902	26.8829	598.3367	1829.9815	555.8041	2061.9904	367.0733	4707.4061	690.0049	1647.9810	1150.5613	328.0593	1596.2621	1335.6605	567.4090	24.3936	46.9432	8.9934	1350.7818	4795.0122	33670.9696	12325.7301	1915.5786	72.6492	1493.6033	5515.7357	1561.9617	6061.0323	1336.5049	11670.3856	1812.7618	4724.8349	3387.1812	802.1664	4036.4299	3306.3199	1770.0260	82.0996	89.8241	20.6374	3147.4637	10540.2431	71125.5238	28924.0336	2935.9186	111.4477	3637.2086	12207.8435	3458.5419	13665.9814	2886.7665	26032.8164	4109.3781	10191.5031	7715.8658	1931.8291	9159.1371	7426.5719	3759.2039	198.4234	289.8477	74.3472
67.3250	151.3618	1298.3234	540.7666	84.1000	1.0166	72.1258	205.1752	69.0573	226.4159	49.5900	473.4815	72.9267	74.1257	109.4762	9.6770	95.0243	55.7783	38.8008	24.6105	46.3804	9.0908	511.7557	1777.0703	12300.2467	4733.4573	658.8632	29.4632	605.0332	1831.6344	552.5246	2050.2487	416.4325	4603.5155	706.7622	1713.0034	1173.0104	335.4466	1510.5355	1273.2360	583.9252	24.3075	47.1385	9.1786	1366.3602	5654.8234	32326.2656	11915.7764	1921.4463	73.7549	1405.6904	5545.3710	1555.6622	6044.9728	1333.0205	11163.9679	1763.6210	4698.8620	3314.6688	823.7413	4002.0768	3246.7968	1764.3707	120.0973	164.4945	47.0470	3198.3417	10507.5283	69236.7034	28324.1562	2959.4796	137.0477	3610.4906	12263.5114	3386.1607	13652.8668	2835.6066	25624.9724	4081.8130	10081.9587	7726.6164	1883.3732	9130.1292	7392.8591	3710.3261	227.8138	267.7657	66.3623
67.5185	150.6164	1297.0648	540.2114	83.7444	1.0018	72.4375	205.0310	68.8260	226.3992	49.4561	476.9153	71.0805	82.4030	106.0917	9.4928	89.8019	57.7411	37.8547	24.5792	46.4696	9.1029	509.8351	1435.3072	12406.8104	4809.1568	651.0737	25.3292	588.0650	1829.2340	555.1379	2047.7704	397.9412	4426.5983	699.1521	1737.8389	1173.6215	325.8559	1401.9571	1190.9497	586.4892	24.5366	46.8542	9.3638	1380.4455	4813.6731	32417.6666	11364.2634	1734.3766	71.2388	1747.1498	5470.5149	1570.3258	6045.8792	1356.2320	11006.0945	1698.2769	4795.2717	3344.9680	780.2035	4031.7757	3299.3082	1753.8560	90.8229	127.4316	36.0836	3191.4361	10552.6004	68993.5008	28064.8378	3664.8985	140.3492	3714.7402	12252.3860	3376.4252	13603.2452	2826.8398	25214.2229	3963.5697	10320.5366	7748.4309	1833.0334	9187.1601	7389.8457	3739.6778	173.2832	194.0471	44.7281
67.3717	151.3756	1297.0432	539.6356	83.9084	0.9974	72.1159	205.1179	69.0540	226.1364	49.5587	477.8223	71.0759	82.6152	102.2976	8.8105	85.7722	56.4866	38.7261	24.7580	46.2310	9.0046	510.9633	1431.5246	12327.8064	4888.5408	659.9222	30.0379	612.6765	1839.7793	551.0708	2054.4707	410.8228	4403.3570	707.1330	1809.6873	1185.6889	340.0606	1421.9118	1172.5546	604.3165	24.5000	46.5491	8.9901	1415.5354	4845.2415	32605.7376	10943.3116	1766.8175	75.3115	1664.1878	5491.3163	1633.0384	5989.2291	1314.3121	11030.4974	1703.8820	4647.2052	3355.2821	774.8025	4055.1712	3282.7228	1734.4745	88.0283	80.7318	18.4225	3220.5687	10621.6601	69124.5920	27282.4190	3450.0649	138.6533	3705.6171	12282.2052	3547.1845	13412.3922	2818.4369	24961.0481	3929.1732	9895.0001	7777.8803	1808.1090	9288.4059	7473.9432	3718.1922	178.3586	235.5137	62.7776
67.2510	151.2686	1295.7238	539.2955	83.8300	1.0199	72.2441	204.8654	68.6093	226.2131	49.5828	478.6827	74.9661	80.7821	109.7980	9.4956	89.6021	54.4782	37.1397	24.6040	46.4456	9.0979	509.4496	1433.9330	12282.4079	4821.0106	658.8821	29.8745	605.5980	1839.8552	550.4660	2051.2548	436.3613	4365.1431	699.5262	1836.1094	1196.7272	334.9604	1411.4573	1172.7590	608.7218	24.4565	46.6028	9.0232	1425.2916	4858.2980	32768.2989	10713.7976	1775.8896	75.2190	1584.9660	5525.1745	1658.3873	5911.3975	1317.4038	10906.7150	1663.7750	4499.0776	3430.3184	757.8122	4128.8461	3368.2754	1721.4942	73.0381	80.3812	20.6931	3221.2431	10585.3950	69437.9449	26634.7887	3475.8271	139.5619	3770.8982	12257.8250	3579.0034	13271.2958	2765.9336	24600.7981	3878.4392	9928.8882	7719.2429	1826.3920	9296.9442	7441.6379	3659.2958	168.1302	275.6888	79.7732
67.4077	151.0670	1296.2254	539.3876	83.7582	1.0129	72.3114	205.1105	68.7184	225.3787	49.6751	470.5074	71.1418	78.0547	108.6327	10.4204	93.0639	57.3276	39.2964	24.6965	46.2083	9.1232	507.5469	1430.2925	12230.2958	4762.3690	643.9801	25.9737	607.4238	1830.1664	555.8547	2044.7162	415.5638	4340.0883	702.3705	1871.1688	1210.1160	325.6224	1411.7743	1153.9408	597.6458	24.4695	46.3277	8.8299	1441.8839	4825.6647	32647.3850	10632.5915	1670.7242	72.9559	1768.9236	5466.4835	1697.7597	5841.0666	1410.7550	10955.9574	1671.4483	4449.7172	3374.5718	763.5547	4070.1678	3300.5271	1759.3898	156.6036	156.5885	49.4630	3241.8619	10564.9261	69195.7402	26515.0767	3404.4396	138.6616	3752.2536	12297.0194	3593.6742	12984.6676	2838.6776	24783.4298	3899.6844	9853.3056	7865.7759	1796.3526	9407.5750	7464.4911	3683.9523	174.8853	219.3236	59.5758
67.2791	151.1162	1295.2342	539.5608	83.6905	1.0192	72.3722	204.7895	68.4843	226.2719	49.8297	468.7606	69.0271	83.6221	112.6694	10.0822	91.1152	64.4173	40.0673	24.4375	46.1328	9.1208	511.0659	1434.5140	12192.1739	4805.8024	646.3528	28.4023	608.4078	1835.6570	551.3675	2049.4565	392.1170	4246.1920	693.9052	1856.0492	1194.0048	324.3086	1391.1436	1155.3053	611.2546	24.3428	46.6122	9.1050	1440.0531	4815.7674	32530.0621	10675.2542	1484.0817	71.0600	1802.8970	5482.0428	1739.6808	5653.6785	1256.7274	10866.0781	1655.7890	4505.9396	3276.4712	743.8140	4049.1102	3306.9973	1748.9983	128.5727	108.1731	30.1896	3270.2886	10571.4364	69398.7622	26515.8188	3503.1397	139.0447	3801.5603	12304.9276	3594.8442	12752.9293	2855.8007	24880.2708	3911.4190	9739.9737	7860.7227	1751.8799	9335.8941	7479.5980	3671.6315	224.7272	272.8783	80.6592
67.5264	150.8734	1296.9392	540.2417	83.6564	1.0104	72.5491	204.8745	68.7699	226.2103	50.0509	467.1200	76.4493	112.8981	132.1529	14.0651	130.3829	71.9066	41.9813	24.5646	46.2016	9.0011	514.1294	1427.6887	12177.1389	4801.6081	641.4508	27.1086	604.5813	1843.3960	551.7911	2045.1520	416.9357	4242.6718	691.3219	1885.1840	1194.0296	321.7429	1401.2525	1149.2041	619.1853	24.2598	46.6797	9.2967	1465.0244	4780.1571	32517.2160	10615.8494	1664.2874	73.3224	1744.5750	5473.9835	1747.3514	5595.6836	1349.2925	10909.7416	1644.0814	4573.6629	3403.2473	734.2997	4115.9903	3329.6171	1735.7248	97.2850	74.9898	17.4421	3255.5393	10573.2992	69270.4512	26490.9329	3503.1168	139.2772	3798.4784	12260.4288	3675.2076	12637.2747	2785.4583	24827.4948	3817.9215	9374.8161	7822.2040	1749.2474	9410.4462	7530.2968	3729.8981	244.5058	275.5562	83.4773
67.7771	150.2164	1296.0810	540.2548	83.8069	1.0321	72.3378	204.6252	69.0450	225.8595	49.8127	472.0588	71.6893	79.1219	106.2895	9.2710	92.4431	59.3300	37.9080	24.6953	46.0696	8.9778	519.5123	1430.1317	12081.6820	4788.9356	628.2378	25.9129	602.3649	1835.3432	556.5544	2042.6336	431.5380	4265.7777	675.9593	1875.4897	1193.6994	322.5532	1405.3712	1159.3793	603.6923	24.5606	46.2618	9.0359	1457.6842	4827.1905	32547.7549	10582.3155	1588.4983	69.7109	1767.5663	5465.3517	1689.8953	5586.0623	1411.7718	10899.7515	1650.6460	4483.1983	3434.0420	738.2817	4106.2185	3338.3616	1735.9885	104.1150	96.0539	28.0736	3275.7732	10522.1236	69064.1741	26503.1954	3384.0515	138.0840	3774.6617	12273.1115	3661.0096	12606.2333	2813.2487	24988.1822	3894.1691	9502.5539	7791.4304	1721.3808	9338.8814	7448.1059	3697.6354	304.2625	391.8830	137.5977
67.6779	150.3658	1296.2997	539.6955	83.5037	1.0206	72.5122	204.2946	68.6929	225.4058	50.3932	472.7822	73.3477	86.0174	103.9762	6.0416	97.6126	53.5917	36.7435	24.7606	46.0087	9.0361	510.8101	1440.9271	12068.6799	4757.0793	655.1166	29.0140	610.6434	1854.0209	545.4113	2036.6853	396.7037	4208.7911	672.2753	1907.3512	1184.0906	331.4930	1417.8770	1155.1486	594.5668	23.8476	45.6487	8.9281	1461.0433	4796.8589	32446.4506	10621.9881	1621.0744	70.9619	1768.6241	5450.1976	1750.6289	5532.9985	1412.9740	10991.2479	1658.0195	4408.4169	3461.6234	749.0389	4111.2502	3308.6837	1713.9139	133.4073	130.6119	41.5542	3273.3858	10510.8598	69230.0729	26364.7597	3443.3051	135.5512	3798.3565	12273.7287	3703.5620	12510.8748	2906.6338	24632.4736	3846.9459	9560.2016	7903.3823	1799.4927	9525.8589	7547.1518	3723.9799	300.6517	308.0944	94.8182
