1012537000	390825900000	329063600000	425251000000	45012	10008	34334	493088500000	6075107000	207563000000	2025032000	490196	239952	666440	263648	209442	299820	289022	6075284000	18442	3038578000	776243	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103200	103200	105772	13313362500000	164025114000	5604187500000	54675114000	2067927	2068116	6193262	2064001	2064000	2064045	2064000	164026300000	103200	82014760000	1803887	64800268000	25012800000000	21060000000000	27216000000000	242418	242400	244568	31557600000000	388800268000	13284000000000	129600268000	4849897	4848010	14544092	4849418	4848020	4849542	4849450	388802848000	242408	194404034000	3340010
1012551000	390825900000	329063600000	425251000000	64776	10042	46462	493088500000	6075117000	207563000000	2025022000	507600	238282	669468	272496	209764	308712	297396	6075289000	13066	3038573000	779643	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103200	103200	104374	13313362500000	164025114000	5604187500000	54675114000	2065269	2064062	6193364	2064000	2065459	2065526	2064000	164026300000	103276	82014757000	1803885	64800269000	25012800000000	21060000000000	27216000000000	242480	242400	242400	31557600000000	388800268000	13284000000000	129600268000	4849225	4848008	14544042	4848004	4848000	4849332	4849397	388802847000	242400	194404035000	3340042
1012553000	390825900000	329063600000	425251100000	57780	10748	32892	493088500000	6075105000	207563000000	2025039000	562680	228186	671208	282134	219262	307002	280150	6075285000	17212	3038579000	773225	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103200	103200	103201	13313362500000	164025114000	5604187500000	54675114000	2064587	2064270	6194399	2066599	2065198	2066160	2065628	164026300000	103200	82014759000	1803885	64800268000	25012800000000	21060000000000	27216000000000	242401	242400	242400	31557600000000	388800268000	13284000000000	129600268000	4849704	4848052	14544002	4849576	4848000	4848152	4849433	388802847000	242400	194404036000	3339996
1012538000	390826000000	329063700000	425251000000	60548	10350	46204	493088500000	6075106000	207563000000	2025037000	533582	241504	683926	278994	212846	295172	307312	6075282000	22616	3038583000	772521	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103200	103200	103200	13313362500000	164025114000	5604187500000	54675114000	2070216	2064000	6194877	2065295	2064000	2064001	2067462	164026300000	103200	82014757000	1803885	64800268000	25012800000000	21060000000000	27216000000000	242400	242400	245031	31557600000000	388800268000	13284000000000	129600269000	4848068	4848002	14544001	4848064	4848001	4848000	4848002	388802847000	242400	194404034000	3339996
1012549000	390825900000	329063700000	425251100000	47942	9600	45470	493088500000	6075097000	207563000000	2025033000	539822	245468	678368	267516	216982	309368	285340	6075295000	21124	3038577000	768201	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103200	103200	104329	13313362500000	164025116000	5604187500000	54675114000	2066665	2064002	6194344	2064000	2064000	2066628	2064071	164026300000	103200	82014757000	1803885	64800269000	25012800000000	21060000000000	27216000000000	242400	242400	242446	31557600000000	388800268000	13284000000000	129600268000	4849691	4848000	14545414	4848010	4848039	4849650	4848000	388802847000	242447	194404034000	3339996
1012549000	390825900000	329063700000	425251100000	64816	10448	48572	493088500000	6075099000	207563000000	2025039000	536610	249848	698546	290290	218834	320394	291818	6075292000	17408	3038597000	770063	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103200	103200	103200	13313362500000	164025115000	5604187500000	54675115000	2066787	2064000	6194415	2064000	2064000	2064013	2064000	164026300000	103200	82014758000	1803885	64800269000	25012800000000	21060000000000	27216000000000	242400	242400	242888	31557600000000	388800269000	13284000000000	129600268000	4858482	4849410	14545829	4848832	4848000	4849430	4851142	388802848000	242400	194404034000	3342552
1012549000	390826000000	329063800000	425251100000	64234	9600	48356	493088500000	6075100000	207563000000	2025044000	556396	254248	725386	278290	219724	324110	289210	6075284000	23492	3038583000	781087	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103205	103200	103200	13313362500000	164025114000	5604187500000	54675114000	2066036	2065198	6193279	2064000	2064000	2065268	2064001	164026300000	103200	82014757000	1803885	64800275000	25012800000000	21060000000000	27216000000000	242400	243985	242466	31557600000000	388800269000	13284000000000	129600268000	4854901	4848002	14544001	4848054	4848000	4848000	4848070	388802847000	242400	194404034000	3339996
1012550000	390825900000	329063700000	425251100000	44650	11704	48968	493088500000	6075105000	207563000000	2025041000	546140	264174	701176	293454	222732	333206	284078	6075300000	27734	3038586000	780467	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337614000	10552275000000	8884687500000	11481750000000	103207	103200	103200	13313362500000	164025114000	5604187500000	54675114000	2065671	2064000	6193231	2064091	2064000	2064064	2064197	164026300000	103200	82014757000	1803885	64800268000	25012800000000	21060000000000	27216000000000	242462	242400	242400	31557600000000	388800269000	13284000000000	129600268000	4849240	4848000	14544023	4848186	4848000	4849667	4848095	388802847000	242400	194404034000	3339996
1012548000	390825900000	329063800000	425251100000	59382	11852	46812	493088500000	6075100000	207563000000	2025042000	548376	270926	693846	295646	236418	329148	300124	6075294000	26922	3038585000	777261	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337617000	10552275000000	8884687500000	11481750000000	103253	103200	104504	13313362500000	164025114000	5604187500000	54675114000	2066934	2065301	6192000	2064000	2064000	2064063	2064060	164026300000	103200	82014758000	1803885	64800268000	25012800000000	21060000000000	27216000000000	243208	242400	242400	31557600000000	388800268000	13284000000000	129600268000	4852436	4848000	14544641	4848014	4848000	4848177	4848002	388802847000	242400	194404034000	3339996
1012553000	390825900000	329063800000	425251200000	54552	13462	58686	493088500000	6075110000	207563000000	2025040000	578252	266916	707790	294030	228390	329620	296280	6075301000	21694	3038588000	788705	8100038000	3126600000000	2632500000000	3402000000000	34800	34800	34800	3944700000000	48600038000	1660500000000	16200038000	696000	696000	2088000	696000	696000	696000	696000	48600537000	34800	24301372000	1044321	27337615000	10552275000000	8884687500000	11481750000000	103200	103200	103200	13313362500000	164025115000	5604187500000	54675115000	2065829	2065470	6192000	2064000	2064000	2064086	2065350	164026300000	103200	82014757000	1803885	64800268000	25012800000000	21060000000000	27216000000000	243680	242400	242400	31557600000000	388800268000	13284000000000	129600268000	4849423	4848000	14546641	4848000	4849218	4849441	4848057	388802847000	242400	194404034000	3339996
