0	0	0	19.3858	99.9968	0	99.9956	0	0	0	11.1110	99.9902	99.9825	100.0000	99.9968	99.9694	100.0000	99.9933	0	99.9854	0	0			
0	0	0	19.3858	99.9954	0	99.9940	0	0	0	11.1110	99.9899	99.9826	99.9511	99.9967	99.9694	99.9955	99.9931	0	99.9897	99.9978	0			
0	0	0	19.3858	99.9959	0	99.9958	0	0	0	11.1109	99.9888	99.9833	99.9510	99.9966	99.9680	99.9955	99.9935	0	99.9864	0	0			
0	0	0	19.3858	99.9957	0	99.9940	0	0	0	11.1110	99.9894	99.9824	100.0000	99.9966	99.9689	99.9957	99.9929	0	99.9821	0	0			
0	0	0	19.3858	99.9966	0	99.9941	0	0	0	11.1110	99.9892	99.9821	100.0000	99.9967	99.9683	99.9955	99.9934	0	99.9833	0	0			
0	99.7231	0	19.3858	99.9954	0	99.9937	0	0	0	11.1109	99.9893	99.9818	99.9490	99.9965	99.9680	99.9953	99.9933	0	99.9862	99.9978	0			
0	0	0	19.3858	99.9955	0	99.9938	0	0	0	11.1109	99.9889	99.9814	99.9470	99.9966	99.9679	99.9953	99.9933	0	99.9814	0	0			
0	0	0	19.3858	99.9969	0	99.9937	0	0	0	11.1109	99.9891	99.9807	99.9488	99.9964	99.9675	99.9951	99.9934	0	99.9781	0	0			
0	0	0	19.3858	99.9958	0	99.9940	0	0	0	11.1109	99.9891	99.9802	99.9493	99.9964	99.9655	99.9952	99.9931	0	99.9787	0	0			
0	0	0	19.3858	99.9962	0	99.9924	0	0	0	11.1109	99.9885	99.9805	99.9483	99.9964	99.9666	99.9952	99.9932	0	99.9829	0	0			
