166.9644	171.2009	172.3073	172.7693	190.4003
175.7576	182.2003	182.9075	183.8933	202.3859
201.5088	207.4247	207.3436	207.2597	228.2009
473.0724	531.3356	538.0471	538.5909	555.9344
805.8857	1027.5984	1073.1135	1081.7230	1067.3993
1060.9432	1567.9209	1674.5369	1707.1568	1676.5011
1589.2191	2154.7463	2333.6467	2389.8606	2378.6544
1791.9779	2914.9583	3182.5814	3060.9546	3208.9901
2852.7878	4025.2034	4332.7608	4763.2047	4882.4965
