4094.7916	4882.3471	4480.1275	4600.5932	4532.3117
27067.4802	34968.8546	32054.0234	32092.9100	30775.5122
61534.8031	75014.6765	62888.4237	59649.5808	56837.1740
122556.6812	172790.9279	147021.0676	139757.6595	133300.6651
165263.9569	304103.4686	280955.3729	270706.7447	257404.1839
128732.8602	446309.2292	460189.3978	458759.0523	442205.0716
406804.9189	680931.0435	731256.4877	714858.0114	701089.5090
397596.3151	1.018800e+06	1.029103e+06	978917.5046	1.040396e+06
431820.7101	1.268063e+06	1.259546e+06	1.430019e+06	1.457961e+06
