0.5861	55.6873	224.1639	564.7299	1439.8245
19.6542	266.0856	1130.5125	2985.9778	6259.9841
79.5756	1022.8001	4443.2214	11175.6553	22853.6287
384.2862	4735.9216	20585.0622	51872.7925	105017.7664
760.4435	9230.2712	40146.7089	101221.9864	205176.3358
1341.8097	16092.5023	69904.8791	176004.0518	355106.2102
2103.1529	25563.0297	110709.9207	278247.5717	564029.2462
3239.3680	38705.6968	166263.1427	418599.1088	844028.5358
5104.3398	54801.2843	235919.2417	592811.7937	1.197499e+06
