3063.7399	3670.8058	3326.1696	3413.4644	3367.8020
20061.0993	26022.0948	23849.3533	23868.5962	22897.6423
45379.2324	55475.5662	46637.7898	44282.0167	42219.8791
90646.6442	127787.0090	109029.7521	103709.5146	98993.7423
122159.1811	225478.7538	208482.5520	200931.1419	191136.7213
95463.4756	330858.9701	341498.0621	340545.0060	328366.7781
301345.8631	504848.6514	542641.9565	530634.8758	520576.7130
294200.0134	755654.2888	763680.7807	726558.5331	772477.0700
319817.2290	940448.1623	934730.9320	1.061500e+06	1.082486e+06
