21.1606	186.1821	700.3345	1641.8048	3442.8375
34.0511	262.4075	1010.6913	2480.5459	5161.3549
58.7150	558.8673	2371.4103	6052.0621	12633.2174
229.9661	1921.9260	8134.8275	20825.5190	42414.7291
708.0470	3883.1613	15970.6989	40756.6837	84109.0972
1815.0647	6769.8021	26759.6816	67311.7415	138931.7279
1658.4349	9857.9074	41046.9908	102526.4530	213098.4762
3552.1930	14483.5592	57064.4740	148982.5908	301305.4438
6478.5454	22674.9601	89194.3141	217053.2777	444042.3386
