4.1809	5.5095	5.5639	5.6472	5.9821
5.8943	6.9461	7.2108	7.4672	7.6224
7.7070	9.5762	9.8749	10.0383	10.1905
20.9329	31.0876	33.1643	34.0716	33.7892
34.1444	56.5890	63.7004	66.0503	66.4230
40.8635	83.6274	100.0142	107.0111	108.6617
75.6429	130.6446	147.3801	160.9900	163.3042
86.8075	178.9746	219.4007	216.2362	234.4440
118.5682	227.9137	277.5857	323.4595	342.7090
