701.83326	837.98398	956.21904	1047.2619	1192.5206	1305.0959	1403.9219	1550.8427	1660.0751	1743.801
1262.1669	1482.194	1652.8673	1815.6503	2041.5967	2211.8377	2359.1276	2643.9547	2795.3311	2909.0553
1866.1582	2142.5776	2438.2843	2762.9869	3026.1663	3252.8572	3447.1326	3798.0406	4001.7343	4139.04
2496.824	2914.4464	3276.325	3626.3738	3940.02	4201.0462	4444.9882	4789.3425	5011.6641	5153.53
3059.1183	3586.6212	4028.9092	4426.428	4844.2143	5099.5635	5390.1418	5625.3015	5854.5098	6007.9388
3676.4345	4241.3918	4763.8091	5194.6656	5521.1192	5848.2423	6061.3666	6306.4012	6537.4289	6680.8528
4229.3141	4852.0265	5340.2612	5776.6908	6115.3455	6415.3221	6635.531	6847.4792	7074.895	7216.0158
4772.394	5373.9688	5842.3081	6264.7298	6616.7346	6921.8602	7129.0841	7312.6298	7492.283	7639.2411
5209.6844	5775.303	6301.0448	6705.5758	7054.5661	7335.8186	7532.6453	7698.4482	7892.1744	8012.7027
5600.9526	6237.0508	6677.9705	7099.9289	7411.8787	7691.5569	7886.3642	8021.9586	8198.0112	8319.6373
5987.5649	6598.4743	7032.8093	7439.9999	7739.486	8000.7474	8165.1685	8274.8419	8466.5801	8555.3877
6313.9506	6910.795	7368.0851	7741.1767	8039.631	8245.924	8405.8286	8510.5467	8677.8913	8771.2064
6630.1929	7217.1601	7640.412	7999.4092	8272.6673	8462.4312	8604.9825	8703.5145	8869.3246	8956.324
6906.1745	7468.7151	7880.6525	8213.5683	8473.285	8639.964	8790.4382	8872.7426	9023.2583	9115.7526
7145.2025	7702.2014	8084.3612	8401.7599	8667.4778	8814.4093	8948.3655	9035.3044	9175.4684	9262.6919
7364.3406	7915.7957	8278.2263	8580.3392	8827.9514	8980.7491	9103.9596	9187.541	9306.3765	9390.6912
7604.5615	8091.9421	8460.1075	8763.1072	8995.7497	9138.6355	9252.7912	9327.0312	9443.5091	9530.521
7766.1187	8277.4753	8643.0035	8931.8599	9155.3294	9279.4494	9385.3865	9463.0479	9563.9837	9640.0047
							10043.103		
							10541.251		
							11038.634		
							11539.281		
							12051.216		
							12537.614		
							13058.637		
							13512.28		
							14028.1		
							14523.749		
							15008.456		
							15503.107		
							16020.937		
							16460.292		
							16980.763		
							17503.203		
							17958.424		
							18319.719		
							18850.798		
							19344.676		
							19765.185		
							20242.869		
							20715.814		
							21125.423		
							21601.065		
							21986.598		
							22494.92		
							22870.51		
							23328.41		
							23841.096		
							24177.116		
							24516.002		
							25021.047		
							25303.758		
							25706.048		
							25680.935		
							26243.577		
							26693.512		
							27085.523		
							27336.469		
							27804.257		
							28306.805		
							28697.406		
							29134.57		
							29333.479		
							29840.785		
							30201.657		
							30535.59		
							30934.507		
							31479.618		
							31738.564		
							31987.76		
							32245.355		
							31703.284		
