0	0	0	0	0	0	0	0	0	0
306061528246	306061526330	306061518905	306061526467	306061522589	306061530043	306061525098	306061521712	306061527538	306061524121
306061524636	306061552800	306061528119	306061519868	306061533385	306061534233	306061523418	306061526281	306061552800	306061503810
306061533554	306061528979	306061520148	306061532396	306061529044	306061530311	306061512175	306061530403	306061536117	306061527822
306061523277	306061517182	306061524549	306061526077	306061530920	306061529373	306061525032	306061531108	306061530196	306061536730
306061527749	306061530839	306061408446	306061526987	306061530377	306061530898	306061524729	306061529460	306061532651	306061523720
306061521729	306061529618	306061531159	306061525193	306061527746	306061525309	306061524332	306061536739	306061534581	306061528931
306061522496	306061534605	306061534916	306061529065	306061533073	306061533966	306061518988	306061537265	306061531621	306061534503
306061520002	306061534667	306061532169	306061532607	306061532836	306061538613	306061522435	306061537782	306061531043	306061527937
306061521690	306061535070	306061544227	306061524836	306061541017	306061531391	306061532889	306061538238	306061525619	306061524843
306061521986	306061534228	306061535439	306061526062	306061530785	306061503914	306061544878	306061529616	306061540916	306061537822
306061517039	306061543582	306061533517	306061531812	306061535964	306061536440	306061535900	306061528880	306061541648	306061533683
306061533737	306061529284	306061533924	306061552800	306061524750	306061527010	306061536279	306061543527	306061529979	306061532186
306061552800	306061525925	306061530044	306061512812	306061528478	306061524176	306061526805	306061534565	306061529079	306061528389
306061552800	306061527294	306061534928	306061530566	306061525937	306061534142	306061530958	306061522776	306061530043	306061533065
306061528019	306061527618	306061528025	306061520065	306061535095	306061547812	306061531578	306061534081	306061532705	306061530962
306061530619	306061439252	306061531766	306061518458	306061532712	306061544113	306061535313	306061532410	306061535946	306061527017
306061519596	306061533890	306061528946	306061530736	306061528381	306061540334	306061531472	306061527746	306061536659	306061516942
							306061527126		
							306061527828		
							306061520866		
							306061537878		
							306061534895		
							306061526145		
							306061529405		
							306061533029		
							306061532757		
							306061528244		
							306061536481		
							306061532015		
							306061506307		
							306061520305		
							306061535899		
							306061549655		
							306061521967		
							306061503764		
							306061544902		
							306061528035		
							306061527903		
							306061545483		
							306061544904		
							306061523988		
							306061534069		
							306061544144		
							306061533580		
							306061534710		
							306061530607		
							306061544538		
							306061531435		
							306061522416		
							306061541394		
							306061541816		
							306061530248		
							306061540394		
							306061519432		
							306061549629		
							306061548870		
							306061552800		
							306061530363		
							306061503288		
							306061527417		
							306061541229		
							306061539522		
							306061495998		
							306061541462		
							306061525523		
							306061552800		
							306061520229		
							306061537164		
							306061519083		
							306061552800		
							306061536711		
