53769.1084	53840.5712	53695.8432	53490.6724	53646.9647	53519.7252	53443.3326	53718.6506	53393.2221	53277.1081
73717.1253	73787.3622	73639.7135	73475.1116	73581.1699	73456.9601	73399.7349	73590.8585	73393.7367	73278.5858
75134.2312	75101.3994	74974.4132	75088.2707	74888.1066	74727.6311	74654.0887	74779.9762	74573.1459	74510.1962
76036.4753	75959.4240	75801.1909	75689.1089	75580.9075	75372.1315	75197.1843	75203.9574	75077.6185	74930.1765
76457.6785	76237.3418	76056.9332	75898.4883	75786.0336	75529.0893	75355.0795	75265.6082	75061.0752	74873.2474
76532.6581	76314.1520	76099.7331	75894.1665	75646.4989	75308.5206	75126.9723	74992.8576	74782.7929	74576.0466
76499.3733	76204.4051	75851.5936	75605.7017	75329.8013	75012.0585	74710.9190	74571.9398	74327.8214	74083.2162
76372.4077	75905.7519	75556.9599	75249.4030	74853.9826	74454.1267	74239.2827	73989.5648	73755.3900	73486.9348
76093.8761	75589.0137	75051.4469	74771.6551	74385.8989	73963.4408	73687.5684	73493.7089	73146.1998	72898.3043
75701.4140	75155.3880	74605.2340	74185.9536	73753.6975	73333.7989	73041.1588	72800.2823	72486.8569	72229.8286
75242.8056	74605.4197	74087.9096	73567.7644	73142.7974	72692.3817	72341.3833	72079.6525	71766.0029	71556.0165
74766.9363	74100.5327	73463.6598	72962.2870	72436.1478	71962.3261	71612.4253	71376.6404	71064.3817	70856.1280
74260.7559	73536.0547	72859.0814	72278.2617	71747.9115	71290.5674	70938.0296	70641.8145	70333.7952	70121.1838
73682.9209	72815.5356	72144.4042	71532.1419	71000.5849	70519.5437	70135.6209	69835.1418	69542.0573	69325.8473
73132.3938	72222.3621	71437.0427	70803.0601	70228.8386	69723.3056	69305.3063	68986.0249	68709.2423	68489.8975
72504.0749	71541.9561	70662.7883	69972.9134	69311.9675	68850.3408	68385.7984	68011.7524	67785.3655	67562.4629
71868.4706	70799.5915	69799.7219	68961.5892	68300.2198	67777.1735	67313.5407	66942.3998	66733.8999	66517.1775
71211.7576	69964.3987	68742.9302	67799.2543	67101.4646	66581.9638	66093.6443	65767.2763	65623.0194	65407.4687
							63382.9176		
							61749.4953		
							60323.2140		
							59070.6696		
							57936.0942		
							56891.9305		
							55844.2009		
							54939.0448		
							54068.9584		
							53198.1294		
							52409.9182		
							51656.4942		
							50852.6664		
							50164.4637		
							49344.8395		
							48577.9496		
							47818.8024		
							47025.2505		
							47365.4440		
							47962.9940		
							48542.3479		
							49156.2761		
							49742.9729		
							50305.6764		
							50769.1997		
							51089.7718		
							51484.4867		
							51829.8652		
							52044.2138		
							52219.6753		
							52412.4398		
							52299.7968		
							52578.1369		
							52570.7165		
							52533.0403		
							52332.5744		
							51579.9339		
							51052.0196		
							50758.7671		
							50355.1823		
							49970.6431		
							49623.9609		
							49270.9236		
							48970.5845		
							48723.2802		
							48338.8091		
							48119.1482		
							47734.8215		
							47396.3156		
							47084.1711		
							46779.1787		
							46425.2442		
							46059.1752		
							45711.9223		
