1421.9743	1697.6045	1937.3536	2121.7242	2416.0786	2644.1598	2844.3794	3142.0442	3363.3278	3532.8362
2506.4970	2943.4488	3282.4087	3605.3619	4054.4137	4392.5245	4685.0594	5250.5656	5551.2670	5777.1292
3703.8213	4252.7047	4839.4295	5482.8737	6006.2984	6456.3652	6842.1319	7538.7605	7943.2666	8215.9490
4952.0186	5763.1251	6498.0872	7191.0987	7815.2047	8333.3562	8817.6328	9501.3110	9942.9159	10224.6945
6063.7287	7109.6644	7984.6344	8772.1662	9603.2490	10110.5359	10687.2176	11155.4199	11610.6205	11915.4741
7282.7576	8402.7533	9437.4069	10288.8323	10940.7040	11590.2471	12014.0524	12502.0371	12961.4108	13246.5498
8372.8029	9606.9364	10571.7160	11435.8944	12113.2833	12687.4479	13147.5105	13570.8461	14022.9752	14303.8638
9442.6074	10635.0945	11563.8514	12397.3288	13102.3551	13708.6763	14121.8390	14489.6940	14847.5032	15140.1821
10303.2510	11425.1687	12467.2619	13265.6723	13964.6847	14524.7436	14917.6977	15250.9451	15637.1123	15877.3835
11072.3284	12333.7321	13209.0953	14041.6800	14669.0825	15226.7113	15614.9781	15889.0982	16240.8247	16483.6459
11831.7229	13044.0761	13902.6396	14710.3678	15314.6790	15835.6995	16165.1004	16387.9727	16771.0668	16949.0504
12473.1032	13658.6840	14566.2442	15302.2558	15905.8034	16319.1297	16639.5032	16853.8448	17188.4041	17374.8725
13093.7217	14259.6856	15096.0895	15810.1642	16364.7590	16745.7496	17032.3899	17234.2248	17566.0568	17740.9008
13633.7444	14754.0085	15573.7804	16229.9790	16758.9122	17094.7713	17397.0407	17567.0700	17869.4393	18054.9657
14102.7191	15211.9055	15973.0136	16600.0133	17140.3579	17425.1063	17708.2855	17888.3918	18169.9869	18344.7778
14531.3388	15624.0318	16353.7331	16950.5767	17456.6251	17765.7330	18014.8047	18188.0827	18427.9226	18597.3944
15001.6543	15970.1480	16710.6548	17309.2889	17774.9200	18076.5146	18307.9423	18463.3041	18698.2965	18873.2951
15317.9922	16339.9540	17070.5169	17640.3553	18100.6082	18339.0378	18553.5669	18731.4756	18936.5591	19089.7993
							19873.5167		
							20853.5617		
							21833.0036		
							22818.4394		
							23823.2476		
							24778.7251		
							25802.5468		
							26693.8362		
							27703.9951		
							28677.3115		
							29627.3324		
							30596.7927		
							31609.8372		
							32469.4728		
							33488.1064		
							34508.6277		
							35397.8851		
							36106.2535		
							37140.9870		
							38107.4947		
							38927.7067		
							39859.0390		
							40776.6810		
							41577.8216		
							42504.6487		
							43255.4851		
							44240.3861		
							44972.2347		
							45864.1500		
							46858.0498		
							47511.2421		
							48142.2282		
							49148.9664		
							49699.1249		
							50476.6530		
							50431.6423		
							51521.7271		
							52394.4868		
							53154.0765		
							53635.5446		
							54544.2848		
							55518.4721		
							56261.1702		
							57115.3451		
							57504.0063		
							58482.0372		
							59184.1630		
							59823.8068		
							60596.4198		
							61641.6944		
							62144.6094		
							62629.6215		
							63130.7832		
							62081.6866		
