5.9756	4.9257	5.2632	4.8224	5.2550	6.0733	5.4076	8.4794	44.2276	7.2685
7.5250	6.6364	7.1238	6.6613	7.1820	7.9730	7.3544	10.1948	45.8386	8.9560
8.4715	7.6130	8.2936	7.8868	8.4309	9.2178	8.6090	11.3958	47.1124	10.2326
9.2788	8.5328	9.2279	8.8417	9.3718	10.1960	9.6065	12.3319	48.0644	11.1563
9.9426	9.2711	10.0278	9.6392	10.2446	11.0285	10.4605	13.0737	48.8106	11.8777
10.5801	9.8980	10.7598	10.3538	10.8417	11.6533	11.0125	13.6296	49.4089	12.4039
11.0930	10.4619	11.3124	10.8602	11.3502	12.1012	11.4365	14.0282	49.8305	12.7968
11.5909	10.9059	11.7544	11.2581	11.7297	12.4774	11.8237	14.3557	50.1497	13.0842
11.9831	11.2528	12.1167	11.6211	12.0742	12.7896	12.1307	14.6455	50.4264	13.3538
12.3021	11.6366	12.4198	11.9105	12.3223	13.0372	12.3728	14.8576	50.6370	13.5505
12.6259	11.9364	12.7226	12.1642	12.5593	13.2565	12.5429	15.0303	50.8338	13.7168
12.8983	12.1442	12.9700	12.4048	12.7720	13.4335	12.6887	15.2107	50.9824	13.8586
13.1493	12.3442	13.1767	12.5820	12.9172	13.5758	12.8293	15.3312	51.1404	13.9778
13.3607	12.5282	13.3401	12.7325	13.0449	13.6791	12.9403	15.4319	51.2276	14.0789
13.5293	12.6988	13.4712	12.8473	13.1615	13.7918	13.0470	15.5354	51.3166	14.1576
13.6808	12.8467	13.5964	12.9558	13.2516	13.9047	13.1575	15.6167	51.3713	14.2143
13.8610	12.9512	13.7185	13.0737	13.3398	13.9874	13.2426	15.6975	51.4114	14.2846
13.9641	13.0658	13.8324	13.1700	13.4253	14.0455	13.2768	15.7521	51.4609	14.3218
							16.2996		
							16.8884		
							17.4385		
							17.9342		
							18.4358		
							18.8660		
							19.3161		
							19.6917		
							20.1040		
							20.5152		
							20.8829		
							21.2878		
							21.7206		
							22.1081		
							22.5368		
							22.9774		
							23.3449		
							23.6311		
							30.7466		
							31.3884		
							31.8373		
							32.3179		
							32.7536		
							33.1787		
							33.5578		
							33.8887		
							34.3230		
							34.6703		
							35.0119		
							35.5243		
							35.8151		
							36.1459		
							36.6018		
							36.8008		
							37.1477		
							37.0670		
							37.5817		
							38.0852		
							38.4685		
							38.7820		
							39.2189		
							39.6613		
							39.9830		
							40.3170		
							40.4575		
							40.8888		
							41.1332		
							41.4190		
							41.7481		
							42.1883		
							42.4058		
							42.6199		
							42.7969		
							42.3181		
