18337.8875	15360.4708	13459.6002	12290.0067	10792.6968	9861.7355	9167.5548	8299.0570	7753.0367	7381.0398
20408.6120	17378.9758	15584.3256	14188.3466	12616.8986	11645.7234	10918.5648	9742.5936	9214.8560	8854.5930
20718.3123	18044.2641	15856.6059	13995.7500	12776.0766	11885.4690	11215.3536	10178.9850	9660.6261	9339.9960
20660.7444	17752.9364	15745.0016	14227.6440	13091.4540	12277.4536	11603.1588	10768.2400	10289.9788	10006.4012
21091.4685	17988.6055	16017.3830	14579.4030	13317.6750	12649.4725	11966.9080	11464.6465	11015.1690	10733.3495
21073.8636	18264.9468	16262.5020	14916.7404	14027.9676	13241.8098	12774.6942	12276.0672	11840.9832	11586.0996
21384.7060	18637.5679	16936.6953	15656.8363	14781.2882	14112.3675	13618.5427	13193.7190	12768.3269	12517.5918
21671.0032	19241.0872	17695.7288	16506.0384	15617.8624	14927.1000	14490.3776	14122.5056	13782.1680	13515.7416
22343.0787	20149.0551	18464.8689	17353.5381	16484.8950	15849.2547	15431.7618	15094.5633	14721.7950	14499.0108
23101.6430	20738.9760	19364.6100	18216.4090	17437.2850	16798.7020	16381.0020	16098.3950	15749.7530	15517.7430
23780.6470	21570.4060	20238.3170	19127.0563	18372.3089	17767.8314	17405.7708	17169.0563	16776.8711	16600.6962
24609.0132	22472.9388	21072.7464	20059.1844	19298.0364	18809.2608	18447.1116	18212.5068	17858.0148	17666.3616
25396.5140	23319.9317	22027.8825	21032.9808	20320.1830	19857.8679	19523.6782	19295.0303	18930.5376	18743.9694
26265.8732	24271.5200	22993.9164	22064.2450	21367.8682	20948.0558	20584.0880	20384.8582	20039.9248	19834.0016
27206.0880	25222.3410	24020.5065	23113.2270	22384.5900	22018.7970	21666.6870	21448.5390	21116.1345	20914.9380
28163.9264	26194.2352	25025.4528	24144.2864	23444.3696	23036.4576	22717.9584	22501.5232	22208.6656	22006.2864
28986.0098	27228.1826	26021.6076	25121.6616	24463.5763	24055.4165	23751.3375	23551.4787	23255.4934	23039.8620
30057.4332	28177.5276	26971.6212	26100.3546	25436.6892	25105.9806	24815.6874	24579.9918	24313.7898	24118.6158
							24453.9405		
							24531.9540		
							24602.4597		
							24661.5468		
							24693.8373		
							24774.0408		
							24783.4400		
							24914.0762		
							24928.0902		
							24974.4992		
							25037.2254		
							25079.9490		
							25084.8280		
							25208.8640		
							25205.5980		
							25201.9730		
							25290.8355		
							25503.7500		
							25481.5485		
							25506.4398		
							25626.1902		
							25669.2400		
							25718.3857		
							25838.2698		
							25876.4196		
							26019.0436		
							26017.3395		
							26163.0796		
							26212.2619		
							26201.9328		
							26380.4044		
							26566.2500		
							26542.1340		
							26762.4136		
							26855.9480		
							27388.1790		
							27305.7675		
							27339.0824		
							27429.5685		
							27660.4204		
							27668.3332		
							27643.3020		
							27733.3877		
							27766.3838		
							28022.5638		
							27991.4944		
							28091.9600		
							28218.5310		
							28280.8206		
							28217.0828		
							28400.2137		
							28588.8190		
							28766.9635		
							29665.0080		
