1.035777e+06	954394.3479	847626.3056	723178.1554	715307.4044	648896.6263	672682.5273	834616.7391	838366.8945	739502.9672
617052.0021	583856.5546	532714.8220	458922.4915	465059.6324	428355.6642	443252.6047	523848.4116	533869.5856	476838.0991
452261.7358	429050.5720	388525.7181	361198.5123	350189.9460	332887.4951	343417.6681	384360.5745	392292.8498	357110.2404
382011.0162	359771.7343	333497.4684	305565.8322	316745.7786	296261.9019	304046.1081	319846.2283	327169.2941	301137.3663
339406.8713	310951.2716	306987.8617	283554.6384	285830.5868	270381.3996	280461.3083	282452.7533	289974.8248	269008.5383
301655.5298	294535.4027	285343.9227	264487.9280	262251.4849	249291.7791	259494.1395	259645.4397	267803.9929	249988.6891
292893.1760	279822.9946	263852.9204	246799.8750	244575.8592	233901.4047	244225.1004	245480.0081	254900.0677	238691.3577
282199.6623	260223.0120	247609.5630	234062.2684	231519.0696	221711.9441	233718.0363	235562.5379	246020.9090	232003.2536
264505.1146	245684.5270	235045.2440	223200.8389	221266.1959	213460.3292	226939.6861	229161.0245	238607.9141	226506.6747
253717.7166	235904.2588	225500.5952	214349.0233	214190.2368	207510.3840	225956.8231	224229.0784	233960.5801	222473.8546
241498.3130	226668.9439	217172.5405	208038.4417	208768.0126	207261.5247	221391.3874	221404.7368	230356.7269	220566.8627
233115.9614	218898.6901	210258.0088	202684.9402	208347.3519	203917.8489	218056.5076	218052.9470	228106.5618	218711.0233
224997.4955	212587.9592	205520.0026	201291.9745	204822.8438	201209.2999	215944.2582	215965.5590	226409.4129	217479.2086
217955.4111	208011.5522	201354.2975	199639.9590	202151.5024	198964.9872	213756.0175	214534.0759	225198.1624	216519.1197
212953.0031	203783.6562	201513.2510	197043.0663	199584.9641	196988.2905	212223.7691	213564.2211	224338.5027	216103.7228
208674.7983	201431.9471	199314.5587	194598.7497	197653.7167	195220.4387	210707.4208	212071.6136	223498.0777	215892.7445
203666.7238	198530.0746	196828.0312	191957.2455	195810.1717	193457.2239	209311.0917	211051.5711	222685.6061	215566.5236
200771.7922	198951.0707	194017.3702	189703.3129	193716.7943	192005.5919	207955.8183	209848.2733	222078.9232	215665.2316
							202388.0121		
							196860.8345		
							191885.0751		
							187516.3316		
							183242.2806		
							179630.5554		
							176019.2129		
							173250.9024		
							170007.0743		
							166611.3356		
							163901.6118		
							161228.9978		
							158524.9791		
							156550.4636		
							154031.9766		
							151494.2737		
							149444.8718		
							148023.8069		
							209057.1860		
							206670.0017		
							204617.2215		
							202160.2518		
							199843.2668		
							198024.1333		
							195553.6347		
							193864.6190		
							191471.7383		
							190027.7999		
							188029.0795		
							185794.9245		
							184623.0588		
							183578.2990		
							181329.2976		
							180220.2462		
							178666.7636		
							179316.3547		
							177332.1914		
							176118.8284		
							175104.1689		
							174905.8714		
							173463.6888		
							171921.2907		
							170962.3339		
							169713.3981		
							169563.7339		
							168082.2131		
							167095.7270		
							166219.0465		
							165191.3635		
							163655.3787		
							163132.8191		
							162640.4749		
							162218.9007		
							165048.1116		
