0	0	0	2323.3939	1382.4435	0	1139.9626	0	0	0	386.6994	768.7172	1244.6110	725.1316	4041.1513	1916.1694	3014.1292	2542.2601	0	456.8770	0	0			
0	0	0	2796.8064	1441.0311	0	1247.2108	0	0	0	434.5570	835.9546	1442.5207	817.9283	4612.0696	2212.0870	3475.4917	2959.4536	0	471.7643	0	0			
0	0	0	3259.6924	1553.5589	0	1355.0924	0	0	0	479.5600	934.0294	1637.1300	926.5763	5260.3150	2525.5210	3995.6728	3408.8824	0	515.6381	0	0			
0	0	0	3716.6632	1669.1430	0	1452.4186	0	0	0	513.2302	1029.5285	1841.5153	1030.5083	5926.0719	2882.2294	4530.9101	3885.5125	0	563.5866	0	0			
0	0	0	4178.1125	1772.6024	0	1527.8523	0	0	0	546.4669	1136.9112	2052.6884	1131.0563	6589.8558	3274.1802	5111.1702	4367.6995	0	617.1913	0	0			
0	0	0	4691.6829	2493.5051	0	2023.8235	0	0	0	665.1007	1426.9534	2481.3543	1369.6423	8068.0866	3912.1445	6131.8535	5182.7426	0	773.8424	0	0			
0	0	0	5155.6014	2538.3169	0	2072.2608	0	0	0	678.2325	1475.6632	2629.4508	1449.6715	8576.0620	4220.1012	6585.3938	5579.5817	0	792.6567	0	0			
0	0	0	5628.3343	2581.8321	0	2120.1348	0	0	0	691.6149	1514.2839	2795.1125	1499.7522	8904.1547	4375.9808	6952.2092	5966.4966	0	802.2960	0	0			
0	0	0	6091.7956	2619.1953	0	2150.1515	0	0	0	709.2325	1549.5955	2861.3296	1556.7814	9308.1623	4699.2984	7308.9302	6336.4405	0	811.5107	0	0			
0	0	0	6566.0014	2645.9914	0	2166.9350	0	0	0	722.2052	1573.6043	2955.9984	1615.7255	9492.5274	4746.6791	7596.6856	6690.1601	0	815.6094	0	0			
