0	0	0	580.8485	172.8054	0	142.4953	0	0	0	48.3374	96.0897	155.5764	90.6414	505.1439	239.5212	376.7662	317.7825	0	57.1096	0	0			
0	0	0	699.2016	180.1289	0	155.9013	0	0	0	54.3196	104.4943	180.3151	102.2410	576.5087	276.5109	434.4365	369.9317	0	58.9705	0	0			
0	0	0	814.9231	194.1949	0	169.3865	0	0	0	59.9450	116.7537	204.6412	115.8220	657.5394	315.6901	499.4591	426.1103	0	64.4548	0	0			
0	0	0	929.1658	208.6429	0	181.5523	0	0	0	64.1538	128.6911	230.1894	128.8135	740.7590	360.2787	566.3638	485.6891	0	70.4483	0	0			
0	0	0	1044.5281	221.5753	0	190.9815	0	0	0	68.3084	142.1139	256.5861	141.3820	823.7320	409.2725	638.8963	545.9624	0	77.1489	0	0			
0	0	0	1172.9207	311.6881	0	252.9779	0	0	0	83.1376	178.3692	310.1693	171.2053	1008.5108	489.0181	766.4817	647.8428	0	96.7303	0	0			
0	0	0	1288.9003	317.2896	0	259.0326	0	0	0	84.7791	184.4579	328.6814	181.2089	1072.0078	527.5127	823.1742	697.4477	0	99.0821	0	0			
0	0	0	1407.0836	322.7290	0	265.0169	0	0	0	86.4519	189.2855	349.3891	187.4690	1113.0193	546.9976	869.0262	745.8121	0	100.2870	0	0			
0	0	0	1522.9489	327.3994	0	268.7689	0	0	0	88.6541	193.6994	357.6662	194.5977	1163.5203	587.4123	913.6163	792.0551	0	101.4388	0	0			
0	0	0	1641.5003	330.7489	0	270.8669	0	0	0	90.2756	196.7005	369.4998	201.9657	1186.5659	593.3349	949.5857	836.2700	0	101.9512	0	0			
