24.9664	37.4605	714.6015	41.0595	24.8386	0.2884	23.0932	62.8690	32.6492	66.1090	19.4534	106.1158	23.3697	26.5569	23.5045	2.3305	14.5211	15.0550	11.5390	8.0840	3.5847	2.6793			
24.8691	36.3771	713.2408	39.6755	24.9102	0.2530	22.9392	61.5728	32.4059	65.5632	19.4466	106.5543	24.1843	25.3542	25.1123	2.5912	13.4897	13.7772	11.3052	8.0872	3.5270	2.7778			
24.8420	35.5855	713.0488	38.6905	24.7921	0.2525	22.9613	60.6640	32.2735	65.2070	19.4466	106.7137	23.5167	25.6456	23.5760	2.1694	14.0193	14.7002	11.5859	8.0873	3.4311	2.7457			
24.7955	34.9137	711.9880	37.9244	24.6794	0.2626	22.9434	60.1701	32.2060	64.9532	19.4288	107.2081	23.1040	24.4278	22.2323	2.7526	13.6443	13.6135	11.4096	8.0759	3.4708	2.7833			
24.7925	34.4299	711.6096	37.3560	24.6729	0.2620	22.8624	59.5550	32.1959	64.8006	19.4108	106.3587	23.0701	26.4379	23.9066	2.5430	12.1554	14.5911	11.2522	8.0624	3.3272	2.6755			
24.7457	34.0887	710.1900	36.7872	24.4331	0.2611	22.8154	59.1689	32.0721	64.4111	19.3660	105.8936	23.6598	27.9802	23.4737	2.5620	13.6307	14.9985	11.2801	8.0611	3.3504	2.6145			
24.7439	33.7509	710.3256	36.4398	24.5652	0.3102	22.8881	58.8534	32.0524	64.3137	19.3815	106.4193	24.2180	26.9107	21.6667	2.5086	13.5909	13.8653	11.4459	8.0480	3.3743	2.6122			
24.7318	33.4783	709.7012	36.2107	24.6919	0.2552	22.8905	58.3979	32.0594	63.9005	19.3741	104.4470	23.4787	29.1050	24.0417	2.9395	12.9054	14.0584	11.5974	8.0485	3.3830	2.6570			
24.7312	33.2892	709.4946	35.5510	24.6259	0.2627	22.8103	58.2527	32.0529	63.8300	19.3804	105.8541	23.7388	27.4174	21.9624	2.2279	13.5692	14.2187	11.4293	8.0524	3.3544	2.6858			
24.7252	33.0631	709.4049	35.4600	24.5259	0.2577	22.9614	57.8915	32.0175	63.8016	19.3849	104.8007	24.2991	25.4491	24.3922	2.8075	12.2520	13.6092	11.4250	8.0435	3.3316	2.6547			
