0.0129	2.0940	0.3006	1.3882	0.0373	2.275127e-06	0.0833	1.8362	0.0831	0.6747	0.0581	0.0638	0.0977	0.0495	0.1490	0.1451	0.1557	0.0727	0.0838	0.0414	0.0556	2.638952e-06
0.0064	0.2793	0.1317	0.3609	0.0187	3.267242e-06	0.0418	0.8452	0.0421	0.3103	0.0292	0.0310	0.0521	0.0278	0.0775	0.0933	0.0801	0.0378	0.0440	0.0211	0.0290	2.979007e-06
0.0040	0.1776	0.0814	0.2328	0.0126	6.855696e-06	0.0280	0.5642	0.0282	0.2058	0.0196	0.0204	0.0367	0.0205	0.0535	0.0808	0.0551	0.0264	0.0307	0.0143	0.0200	3.361977e-06
0.0029	0.1261	0.0583	0.1727	0.0094	1.030560e-05	0.0211	0.4240	0.0212	0.1541	0.0147	0.0152	0.0286	0.0167	0.0410	0.0764	0.0422	0.0204	0.0239	0.0108	0.0156	3.785953e-06
0.0022	0.0968	0.0451	0.1371	0.0076	1.344791e-05	0.0169	0.3397	0.0170	0.1233	0.0119	0.0122	0.0236	0.0142	0.0335	0.0756	0.0346	0.0168	0.0197	0.0087	0.0130	4.389113e-06
0.0018	0.0788	0.0366	0.1134	0.0063	1.674466e-05	0.0141	0.2832	0.0142	0.1028	0.0099	0.0102	0.0200	0.0125	0.0283	0.0742	0.0293	0.0143	0.0167	0.0073	0.0113	5.051978e-06
0.0015	0.0666	0.0309	0.0964	0.0054	2.000294e-05	0.0121	0.2429	0.0121	0.0881	0.0085	0.0087	0.0173	0.0111	0.0244	0.0730	0.0253	0.0124	0.0145	0.0063	0.0101	5.724681e-06
0.0013	0.0576	0.0270	0.0839	0.0048	2.344192e-05	0.0106	0.2127	0.0106	0.0771	0.0074	0.0077	0.0151	0.0100	0.0215	0.0708	0.0222	0.0109	0.0128	0.0055	0.0092	6.404649e-06
0.0012	0.0507	0.0248	0.0748	0.0042	2.647019e-05	0.0094	0.1890	0.0095	0.0685	0.0066	0.0070	0.0136	0.0091	0.0192	0.0699	0.0198	0.0098	0.0116	0.0049	0.0084	7.023165e-06
0.0011	0.0452	0.0237	0.0685	0.0038	2.986799e-05	0.0085	0.1701	0.0086	0.0621	0.0059	0.0064	0.0125	0.0084	0.0173	0.0634	0.0179	0.0089	0.0107	0.0045	0.0078	7.304469e-06
0.0010	0.0414	0.0230	0.0641	0.0035	3.264629e-05	0.0077	0.1548	0.0077	0.0579	0.0054	0.0059	0.0118	0.0078	0.0158	0.0629	0.0163	0.0082	0.0100	0.0042	0.0073	7.997944e-06
0.0009	0.0394	0.0218	0.0604	0.0032	3.562959e-05	0.0071	0.1419	0.0071	0.0551	0.0050	0.0056	0.0111	0.0073	0.0145	0.0610	0.0149	0.0076	0.0094	0.0039	0.0070	8.609143e-06
0.0009	0.0392	0.0203	0.0575	0.0029	3.829763e-05	0.0065	0.1311	0.0066	0.0526	0.0046	0.0052	0.0105	0.0068	0.0133	0.0595	0.0138	0.0071	0.0088	0.0038	0.0067	9.508188e-06
0.0009	0.0367	0.0191	0.0534	0.0027	4.188265e-05	0.0061	0.1226	0.0062	0.0488	0.0044	0.0050	0.0106	0.0076	0.0134	0.0915	0.0139	0.0074	0.0091	0.0036	0.0067	1.268860e-05
