3122.1266	3375.6410	3218.9815	3279.6598	3216.8732	3141.9579	3142.0442
4715.5729	5766.7327	5422.1688	5509.8367	5388.3104	5253.2824	5250.5656
6545.4868	8255.5283	7734.7185	7925.4024	7772.2540	7505.4174	7538.7605
8001.0632	10473.5096	9868.6420	10062.1546	9879.2742	9435.8183	9501.3110
9163.9336	11933.2960	11614.4050	11923.3906	11639.2478	10976.1429	11155.4199
10057.2562	13299.5242	13187.3500	13478.5798	13029.9036	12395.1084	12502.0371
10762.7632	14542.5389	14260.7141	14831.6723	14478.8122	13473.0406	13570.8461
11321.4899	15917.7711	15410.1339	15907.4306	15557.8642	14350.4892	14489.6940
11724.7789	16945.5722	16209.4095	16953.0645	16470.6614	15126.7733	15250.9451
12052.8566	18009.9036	17254.2591	17688.5218	17398.6313	15738.2295	15889.0982
12258.6512	18501.3559	17415.6421	18475.3986	18030.9083	16251.6604	16387.9727
12422.8239	19030.9392	18432.0520	19111.8310	18683.0313	16714.4115	16853.8448
12359.7395	19952.4633	18919.7307	19783.4892	19168.5695	17112.3103	17234.2248
12454.6823	19701.0513	19163.7053	20263.0966	19598.2960	17460.1515	17567.0700
12540.6283	20218.5890	19629.7322	20648.1605	20046.3029	17707.3432	17888.3918
12609.0353	20791.5454	19807.4229	20971.5157	20640.9174	17993.1332	18188.0827
12351.9330	20522.0772	20077.4286	21452.2506	20827.9300	18229.2637	18463.3041
12182.0938	21024.8109	20445.3871	21768.5150	21369.8569	18443.8260	18731.4756
12296.5267	21961.4621	22279.3875	23199.1871	22900.2820	19645.9579	19873.5167
12086.3488	22920.3100	22932.4685	24526.6815	24200.8818	20574.2829	20853.5617
11946.7931	23933.5580	23756.7726	25533.7271	25276.5528	21630.5808	21833.0036
11841.2411	23724.4448	25237.9165	26574.6969	26404.8659	22587.6583	22818.4394
11800.7087	24969.2059	25827.8224	27769.3422	27455.5313	23627.6762	23823.2476
11511.5936	25654.8937	26592.7978	28859.6424	28555.9553	24621.2556	24778.7251
11277.3281	24858.5796	27126.6930	29859.7733	29721.2125	25509.4842	25802.5468
11268.4689	26180.4043	28144.5438	30743.8888	31081.6797	26529.9047	26693.8362
11279.3585	26845.9531	29077.0158	32042.1627	32221.9013	27552.3981	27703.9951
11115.8127	27506.5270	29491.5537	32958.2117	33252.8163	28405.9997	28677.3115
10896.1176	26926.9709	29749.7622	33839.1551	34260.4542	29394.4139	29627.3324
10932.9713	27745.7209	30750.4620	34693.9520	35181.3067	30279.7821	30596.7927
10687.6106	27605.3967	31063.8043	35620.6979	36186.1568	31359.1256	31609.8372
10648.1161	28173.1267	31111.8322	36641.3708	37281.6449	32187.9444	32469.4728
10219.3400	28108.2511	31975.5354	37225.2481	38268.9739	33009.0402	33488.1064
10183.0093	27464.5956	32450.1594	37899.6736	39183.7578	33902.9965	34508.6277
10074.6220	28499.6296	32884.5512	38340.0459	40511.7452	34623.9029	35397.8851
9991.1618	28479.1471	32610.2389	38289.6902	40507.9165	35099.8788	36106.2535
9454.4704	27947.0551	33201.1320	39930.0894	41498.6186	36149.8877	37140.9870
9224.0626	28285.5600	33565.7214	40566.9104	42483.7550	37023.9549	38107.4947
8974.3146	28556.8684	34065.6212	41359.4725	43401.8303	37869.9692	38927.7067
8837.2993	28824.9302	34396.1266	41967.6373	44338.9115	38792.8905	39859.0390
8618.3091	28175.2783	34798.4258	42871.4029	44972.8343	39625.4708	40776.6810
8446.2982	28655.9111	34479.0793	43629.4925	45613.7356	40586.4764	41577.8216
