5.2441	38.6909	137.9818	320.6530	638.5064	3027.9199	8299.0570
6.8244	44.4664	160.7826	374.5650	748.0418	3552.5944	9742.5936
7.3749	46.5921	169.0704	390.5724	777.8937	3729.8988	10178.9850
8.0448	48.9672	176.6884	410.2252	815.9912	3956.0352	10768.2400
8.7800	53.7225	187.6660	432.7360	865.7170	4251.3325	11464.6465
9.6000	57.8436	198.3294	459.3480	928.0392	4517.0316	12276.0672
10.4664	61.7162	213.9837	487.0320	974.3419	4848.8412	13193.7190
11.3712	64.4408	226.3048	518.9808	1036.2960	5202.6472	14122.5056
12.3525	68.0985	242.0379	547.8399	1101.2337	5552.6760	15094.5633
13.3520	71.1940	252.6520	583.4110	1158.3170	5929.9950	16098.3950
14.4408	76.2322	275.3223	614.4138	1229.4480	6316.7093	17169.0563
15.5460	80.8488	283.8144	647.9436	1294.4352	6700.5744	18212.5068
16.9273	83.5432	299.5408	678.1203	1366.7966	7089.9777	19295.0303
18.0908	91.1162	318.4384	713.0088	1439.6886	7483.3640	20384.8582
19.2495	95.1255	333.1200	749.6790	1508.0115	7905.8790	21448.5390
20.4208	98.6720	352.1376	787.3344	1562.2368	8299.0144	22501.5232
22.1493	106.2160	369.1023	817.7493	1644.9234	8703.1891	23551.4787
23.7798	109.7730	383.7816	853.3080	1697.5080	9108.0180	24579.9918
24.8672	110.9258	371.7559	845.1523	1672.0703	9025.7030	24453.9405
26.6320	111.8860	380.1960	841.5040	1665.4960	9072.0760	24531.9540
28.2891	112.5054	385.3437	848.7213	1674.3468	9060.5928	24602.4597
29.9002	118.8946	379.9862	854.3216	1679.1236	9089.8742	24661.5468
31.3674	118.1096	388.1986	854.7191	1688.2874	9084.7769	24693.8373
33.5568	119.9520	393.4200	858.1848	1693.7952	9097.0560	24774.0408
35.6800	128.9525	401.7475	864.0100	1695.2100	9146.2925	24783.4400
37.1358	127.3376	402.7062	872.7316	1685.8140	9145.9082	24914.0762
38.5263	128.9574	404.7678	869.5782	1688.6961	9145.4319	24928.0902
40.5412	130.5220	413.9016	876.6940	1696.9064	9199.2068	24974.4992
42.8388	138.0951	424.9457	884.3927	1705.8960	9207.2332	25037.2254
44.1570	138.6390	425.2920	892.3410	1718.5170	9246.4710	25079.9490
46.6860	143.9888	435.0199	898.0979	1726.4458	9225.7178	25084.8280
48.3680	145.6384	448.3744	901.2064	1729.8528	9278.1376	25208.8640
51.9750	150.5394	449.8923	914.8359	1737.8559	9330.1395	25205.5980
53.7404	158.7358	456.7152	925.7520	1748.7118	9359.3534	25201.9730
55.9195	157.4650	463.9985	942.0005	1741.0785	9433.1300	25290.8355
57.9960	162.0828	481.2336	970.2576	1791.0504	9571.8888	25503.7500
62.9851	169.7597	485.7989	956.2280	1796.8532	9552.1124	25481.5485
66.3138	172.2464	493.5250	966.6668	1802.6402	9578.7474	25506.4398
69.9543	175.1139	499.0674	973.0851	1810.9533	9611.2341	25626.1902
72.8600	177.9360	506.9640	983.5960	1818.0680	9623.1760	25669.2400
76.5798	186.5869	513.5906	986.9110	1837.2264	9655.7378	25718.3857
80.0436	187.9332	531.0270	993.4260	1855.6692	9657.6984	25838.2698
83.1448	196.8884	529.6525	1008.9735	1858.5331	9751.7722	25876.4196
85.1004	196.5216	539.7744	1017.9532	1882.6412	9784.7596	26019.0436
88.8975	208.4805	555.3135	1044.1980	1886.1795	9828.2925	26017.3395
90.1370	202.9980	562.6858	1060.6956	1898.3740	9847.5696	26163.0796
95.3959	211.1898	558.7501	1033.4078	1924.4855	9833.6361	26212.2619
98.0592	213.6048	567.9024	1051.4832	1951.9632	9930.9504	26201.9328
103.3312	222.3767	577.7198	1059.4241	1960.5978	9967.4477	26380.4044
105.2250	233.8050	593.7300	1083.7250	1974.7600	10031.3400	26566.2500
109.6806	230.7189	598.9236	1095.4698	1975.7298	10055.3232	26542.1340
110.7756	238.3368	618.9040	1131.9308	1986.0152	10136.4380	26762.4136
112.9112	240.9910	618.7697	1143.5598	2025.0611	10197.3696	26855.9480
118.3734	246.7206	627.7176	1159.9470	2069.4042	10450.0260	27388.1790
122.9415	257.6530	628.6115	1158.6080	2061.5045	10441.6840	27305.7675
126.3024	259.4648	643.7368	1162.9968	2049.8184	10417.5456	27339.0824
128.6205	270.9381	656.2695	1166.8413	2088.9759	10455.2193	27429.5685
132.6344	266.6318	654.5358	1176.9824	2076.8466	10465.0560	27660.4204
132.7028	272.9104	677.6268	1191.4460	2132.7851	10560.6578	27668.3332
139.6740	278.2440	672.3660	1208.4660	2118.3540	10649.1840	27643.3020
141.6725	286.4011	681.2175	1216.0472	2141.6612	10592.2352	27733.3877
144.3732	289.7322	679.2844	1218.3806	2164.3332	10648.9712	27766.3838
149.8833	299.1681	701.2782	1231.8957	2178.4833	10632.2328	28022.5638
151.1040	304.7552	700.1088	1243.1232	2180.8512	10733.8688	27991.4944
157.6575	309.3220	712.8420	1258.7965	2188.0170	10674.8720	28091.9600
162.9408	363.1386	734.1642	1266.9888	2187.8472	10765.5702	28218.5310
165.2086	321.9618	733.2882	1274.6884	2209.7404	10880.5387	28280.8206
166.2872	323.5780	740.4180	1322.1376	2201.4048	10951.5768	28217.0828
171.5340	337.3479	764.4717	1311.7797	2240.7267	10977.1617	28400.2137
175.7280	340.7600	756.7490	1318.3590	2278.6890	11013.8910	28588.8190
177.7485	349.4620	773.7793	1345.0879	2315.0828	11098.1662	28766.9635
185.1624	365.6736	806.5296	1362.6576	2314.2240	11140.6824	29665.0080
