33.7110	292.4056	1076.3778	2550.4269	5163.4514	25079.4797	70371.0039
23.8816	195.3863	731.5866	1756.9200	3612.3235	17699.5195	49662.1002
17.3061	149.7315	565.8848	1359.7461	2813.6223	13850.3322	38665.8541
14.2263	126.9827	479.5712	1161.7830	2399.2115	11955.1741	33198.1216
12.4624	114.8826	428.4859	1042.2143	2161.9121	10957.7035	29977.1358
11.3796	106.3183	395.3900	961.2261	2003.0985	10176.2446	27886.3088
10.5921	99.6447	377.6097	905.0824	1877.6995	9660.1478	26440.5355
10.0190	94.3260	360.4410	865.4200	1788.6251	9296.8705	25342.2965
9.7066	90.9821	348.4421	830.7907	1723.5271	9005.3303	24563.0047
9.3475	88.1283	335.3962	808.6336	1664.9991	8797.2121	23918.2863
9.1638	86.5005	333.9478	787.0497	1626.0200	8621.3109	23459.5816
8.9811	84.6927	323.9929	768.8394	1591.9146	8481.2351	23085.4364
8.9904	83.3026	317.9555	754.7087	1565.1798	8356.1417	22755.1100
8.9753	83.9123	316.6969	742.9716	1539.3342	8246.9277	22469.7986
8.7986	82.7641	312.6755	733.9007	1516.9176	8159.8918	22214.1146
8.7940	81.6139	310.6661	727.7851	1485.1583	8081.1090	21962.4560
8.9055	82.9120	308.7863	717.5157	1469.0343	8030.3811	21746.9842
9.0584	81.8019	305.3445	709.8653	1444.6592	7966.7544	21510.3460
8.8645	78.3395	290.6257	690.0969	1403.3844	7751.0468	20978.4142
8.9951	75.9813	287.7874	677.2567	1368.9179	7623.2004	20715.3102
9.0963	73.7684	283.5335	670.6110	1343.5484	7496.8503	20429.9586
9.1788	75.0983	277.0040	660.2079	1320.1486	7390.7188	20103.8216
9.2574	73.9457	274.7003	647.7426	1294.6360	7256.1649	19793.4958
9.5284	73.5188	271.6314	637.4476	1273.3844	7127.7224	19474.4480
9.6780	75.1548	269.8432	627.5707	1248.5901	7027.9097	19148.7475
9.7524	73.3646	265.1240	619.0621	1223.7792	6904.2047	18869.2377
9.7050	73.0451	262.4847	607.9112	1202.5168	6797.1051	18561.2449
9.8253	72.6027	261.2117	599.9569	1181.9590	6704.8309	18298.4211
10.0395	73.5709	260.7870	592.4413	1169.9470	6607.6349	18029.2788
9.9916	72.8285	257.3183	585.8906	1155.6902	6520.9101	17796.5989
10.2449	73.2635	257.4097	579.1323	1141.6904	6431.6562	17576.0210
10.2837	72.6421	259.5155	572.9007	1128.9827	6368.4847	17416.2646
10.6909	73.5033	256.2027	569.5338	1115.5283	6310.9920	17213.7160
10.8051	74.3770	255.1279	565.7354	1103.5414	6251.2536	17031.6398
10.8204	73.4263	255.2095	562.4431	1091.6920	6202.4454	16868.9135
10.8755	73.5568	255.3982	561.9545	1090.3836	6164.4267	16741.1613
24.4757	109.9137	359.2121	765.3958	1476.1717	8208.2952	21174.8583
26.2301	110.7526	361.1386	761.2407	1470.7016	8158.8721	21068.5723
26.2693	107.7739	357.9534	759.8736	1456.7154	8089.0922	20919.7060
25.5853	107.0923	357.4569	752.9154	1451.3293	8021.5289	20739.3950
25.4668	109.1084	356.3458	747.6229	1444.6124	7936.8851	20545.6636
25.9878	109.5111	360.5901	739.5324	1430.3775	7853.0293	20411.4506
26.5370	112.4525	357.7905	739.2766	1421.3660	7803.0420	20194.3690
28.6732	108.3948	355.0308	733.9087	1415.4450	7733.0934	20039.7759
27.6190	110.5059	355.9803	734.7057	1400.6948	7659.5382	19844.2621
28.9199	108.2312	356.3946	734.7089	1389.9825	7588.6011	19719.1523
27.7420	108.9764	349.5015	717.2761	1389.4019	7507.9229	19526.4245
27.8895	109.7261	352.0565	716.3235	1384.1414	7475.6068	19391.7557
29.0515	112.9128	350.7648	711.1615	1370.8830	7425.3714	19281.9850
29.2501	112.1959	353.5910	712.5601	1366.3714	7375.5671	19205.1846
29.8727	110.8056	349.7084	710.7669	1355.7919	7312.0543	19048.8048
29.1453	113.0061	355.3488	715.6358	1346.9581	7282.8360	18939.9785
31.3067	114.6384	351.5841	711.4150	1347.8287	7231.7469	18823.3134
30.2961	113.1992	352.8648	711.2744	1345.3357	7237.2238	18799.9674
31.3306	117.7860	346.6040	706.8842	1333.5724	7198.8689	18658.1186
31.4320	115.0560	350.9793	707.6309	1327.7562	7141.3139	18593.1131
31.4383	118.0535	354.0083	703.9239	1331.4509	7110.1446	18511.8448
32.4572	114.9831	347.1864	702.5207	1323.1294	7059.9559	18495.2697
31.2066	118.0123	352.7028	703.6926	1329.0629	7041.2304	18391.9323
32.4382	117.5441	350.4159	703.3706	1313.0376	7028.5729	18272.8433
32.6995	117.6431	350.4413	700.6790	1313.4439	6952.9542	18178.1247
34.1533	116.9897	348.4799	697.5644	1310.2492	6920.6951	18055.7335
32.6125	117.3990	348.6121	693.2961	1301.2829	6883.0232	17995.6259
32.8392	119.2276	344.4041	692.6840	1296.0484	6862.7949	17883.3808
35.7287	120.0640	350.8085	693.6276	1288.0878	6794.6654	17777.1099
34.2089	127.9376	352.9968	689.8543	1282.7966	6782.7826	17708.8318
36.2632	122.3947	348.9393	684.6317	1277.2086	6781.4009	17621.9276
34.8921	122.1521	348.3443	695.5462	1264.9897	6765.9264	17506.3531
34.7794	124.8117	352.7197	689.5787	1268.1564	6726.9386	17454.1047
36.4430	125.8912	350.8731	691.2468	1274.4568	6701.8488	17406.4723
36.4846	126.8972	351.9493	693.3477	1275.1308	6693.6571	17339.9614
39.0320	130.9859	361.1335	694.7674	1265.1662	6647.3923	17435.6620
