3748.3520	4398.0753	4231.5320	4293.1557	4203.8613
25392.4919	28388.7955	25206.7883	24721.2504	24315.9297
64253.7791	59792.6703	53810.1510	52123.3220	51280.2661
87047.7574	137981.6929	123817.5972	121940.5070	120176.4441
126470.8027	235815.4596	232910.8176	234329.4377	232945.6336
170822.5562	389435.4740	402815.1865	404793.0494	1.194700e+06
2.107360e+07	556238.1589	4.395090e+06	643475.4224	1.431626e+06
392512.4146	8.564276e+06	882269.2134	2.451202e+06	1.736447e+06
1.784571e+08	3.205640e+07	4.368936e+06	5.845169e+06	2.113376e+06
1.230353e+08	3.898060e+07	7.455748e+06	7.923026e+06	4.191022e+06
5.897338e+07	4.181032e+07	2.072347e+07	1.527799e+07	7.478680e+06
7.163767e+07	7.977911e+07	3.615065e+07	2.401405e+07	1.266729e+07
1.313348e+08	4.508245e+07	3.889058e+07	1.940613e+07	8.921280e+06
