32643665360	257816658560	884596610060	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	140976179650511	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
32643665360	257816658560	884359618160	2101508181560
