477.4941	3644.4662	9798.5337	23300.3789
559.1313	4165.2318	10762.2531	25419.6127
641.6829	4633.2239	11467.1592	27292.6928
719.9101	1.066311e+06	12041.6104	28423.7307
802.8957	5362.1157	12487.1181	29323.2237
880.1818	5663.4124	12784.6184	30045.4785
951.6135	5936.2157	12996.7010	30568.2494
1082.2143	6192.3682	13198.7985	31006.6908
1149.7996	6393.8807	13289.5517	31656.2384
1215.5989	6603.6660	13466.8610	31749.8949
