102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
102262500000	818100000000	2761087500000	6544800000000
