925.1998	6776.7996	24904.9368	57308.3018	114260.3421	544743.3937	1.488623e+06
652.5497	4115.8478	15164.7153	35602.5822	71102.5051	340620.9609	933481.6046
483.1577	2944.2672	10782.9836	25256.2070	50948.2164	247288.6524	676901.2791
400.3668	2432.9421	8701.1819	20370.0567	41042.9680	200257.9688	546878.9397
357.2757	2094.7298	7639.1938	17585.6882	35493.6985	175412.3237	478654.7601
323.8090	1875.3700	6814.6196	15902.2377	32202.5461	160992.4915	439470.8738
305.0420	1837.5765	6361.8683	14865.5443	29881.1606	151776.5554	416282.7911
300.2603	1636.5586	6019.3632	14140.2195	28323.9761	147274.3772	401134.5179
286.7810	1646.9887	5780.4857	13686.7775	27255.9033	142420.9598	390992.2098
280.4515	1575.5802	5657.0474	13415.1358	26525.5433	139674.4632	383164.0289
277.9318	1520.0407	5629.1036	13061.9896	25816.9185	136759.6620	376199.9132
274.3087	1495.5433	5485.5911	12705.3196	25252.0422	134338.7670	374066.5671
272.3591	1476.2527	5422.2866	12480.9047	24878.3280	132841.7955	365190.3110
276.0347	1349.9126	4965.3695	11563.6143	22886.1362	123586.7286	342342.1874
276.5679	1275.3509	4762.2589	10947.2229	21731.3536	116369.9882	323081.1401
282.4483	1251.5189	4552.8546	10396.7700	20579.0646	110613.1014	307777.7609
286.5065	1200.3588	4383.7849	10151.9401	19868.1673	105763.4628	293726.3569
289.7847	1190.9027	4207.2979	9558.1575	18726.1954	101137.3605	281477.9763
288.7001	1145.5938	4084.9619	9221.1736	18065.9551	96906.5706	270000.7816
297.3361	1119.1545	3996.4540	8928.0293	17467.1816	93070.1230	260223.8119
305.4041	1107.6998	3938.8878	8658.3654	16685.8783	90130.7004	250866.0608
304.1846	1091.0030	3804.8120	8427.5568	16314.8806	87091.0226	242477.4498
308.3408	1066.7970	3639.1124	8205.4108	16059.6550	84398.7151	234657.3704
320.4393	1069.4497	3662.2617	7987.8338	15528.7139	82195.8017	228501.7523
325.2590	1084.3157	3723.7698	7892.8644	15197.0335	80285.0420	221840.7731
332.3765	1083.1556	3755.2814	7999.3814	15388.7701	79526.9166	218877.1564
332.4543	1057.9338	3468.6513	7656.1336	14738.1160	77684.8778	212206.4787
337.2862	1030.7704	3486.3523	7437.5432	14295.5258	75512.3527	207201.7416
341.8149	1041.1581	3455.9644	7299.5894	13996.7853	73290.7875	202247.9169
351.6884	1016.9724	3403.6645	7253.4521	13777.9493	71417.9559	197912.0735
353.6475	1034.1107	3297.5702	7104.9211	13493.6060	69725.0165	193550.8158
360.5330	1025.1621	3295.8598	6944.9144	13283.1788	68271.1442	190043.2947
370.2430	1033.7951	3250.5087	6877.8840	13178.6801	67025.1539	186076.4343
374.7745	1026.0842	3212.5847	6765.6705	12976.3164	66075.7822	183016.8663
378.9088	1007.6274	3184.0238	6658.9367	12586.9212	64722.4506	179701.7830
379.5177	1000.8947	3190.6193	6607.7677	12373.7797	63883.9417	176682.4993
386.3604	1015.6424	3189.5714	6561.0356	12198.5890	62860.8685	174202.5011
392.8596	1029.2988	3196.7690	6572.5299	12060.2274	62442.4186	171658.7526
396.6320	1035.8416	3208.9600	6686.0060	12095.0935	61818.3904	170371.9637
400.9996	1016.0463	3140.6924	6367.0409	11935.7808	60235.3490	167093.0672
404.5852	1030.4498	3071.3095	6329.4018	11822.5839	59481.1645	166101.9850
410.2723	1000.8937	3040.3922	6302.0024	11602.5704	59034.6284	162626.3145
423.2382	1020.0980	3032.3516	6164.3231	11514.0140	57945.4111	160864.7172
424.3077	1019.9659	3030.1686	6171.6776	11523.0650	57106.1393	158290.0172
431.3183	1032.8823	3024.4899	6138.0193	11426.4169	56396.5183	157344.3078
439.3197	1042.1110	3002.1837	6052.3266	11329.5030	55911.0967	156267.7303
439.3192	1046.4478	2940.2433	6052.1109	11205.0761	55475.2621	153341.4651
445.0844	1039.4193	2950.3521	5993.1487	11166.9807	54799.7516	152249.9155
459.2808	1071.9769	2970.1657	6034.1198	11036.1697	54443.6139	150633.8358
463.9374	1057.5652	2965.9778	5930.8057	11059.4733	53860.1129	149811.8619
465.4586	1058.5244	2996.4983	5994.2503	11036.8378	53308.0682	147939.5662
470.7032	1100.0786	3033.7517	6127.9440	10960.4501	53931.9445	147997.2476
892.0783	1892.4712	4770.2076	9321.7351	17058.4301	83538.2860	227235.2784
909.4658	1842.1717	4727.4438	9308.2355	16752.2593	82598.2683	225370.4872
918.5436	1849.4536	4833.5743	9226.8007	16665.3023	81462.5113	225081.1453
934.0117	1857.4343	4783.9824	9224.4205	16357.3249	80454.3397	221092.6776
964.2395	1929.2623	4738.2142	9141.9163	16408.0500	79959.2769	218173.0063
969.8090	1880.4292	4756.4229	9156.6475	16194.1509	79330.7056	216121.4775
990.0339	1905.6407	4783.0882	9087.6643	16114.7121	78258.5633	213535.3887
989.1924	1959.8669	4820.8267	9089.9830	16053.7962	78075.0368	211357.9077
1014.6573	1939.3492	4893.3594	9214.5753	15973.7855	77522.4968	210262.8716
1019.5958	1985.6355	4930.5839	9038.4862	15954.7647	76820.5408	208505.5025
1030.0080	1980.7808	4870.3313	9358.0728	15875.1070	77157.3341	206817.4529
1035.7972	2014.4948	5011.8950	9235.5411	15879.5931	76302.3941	205769.5702
1070.4405	2018.1134	5072.0432	9512.7951	15996.7931	76842.4002	206982.6052
1071.5509	2052.0480	4921.1108	9308.3401	15838.2174	74984.0982	202334.0086
1101.3589	2035.7943	5019.5657	9266.9179	15877.3972	75124.1580	201459.5016
1109.3435	1998.4921	4999.2822	9169.8824	15924.4801	74318.0639	198607.8063
1121.8184	2006.0344	4915.5642	9286.8713	15912.6263	73367.7070	200286.9111
1124.5778	2022.3250	4853.9513	9033.4005	15508.5642	73070.6296	196270.2015
1137.8640	2005.8056	4998.2330	9044.8364	15730.1326	72745.9919	196083.0991
1154.6317	2054.8950	5028.1291	8877.0905	15557.3457	72136.1061	192661.1475
1170.9277	2024.2952	4797.5967	9254.5288	15741.8955	71755.9639	191902.4261
1163.5248	2079.4854	5015.1443	9585.7807	15678.2228	71920.4583	192103.8006
1178.9848	2058.6024	5076.3617	8820.4610	15572.1762	71286.6604	191455.5004
1185.4343	2060.9447	5051.7427	8846.9941	15504.1380	71138.9385	188195.8109
1189.4052	2082.0047	5132.0022	8972.6647	15597.7637	70767.4990	188875.0404
1200.4345	2080.4844	5160.8575	9032.4359	15729.0580	70938.3404	187608.9360
1220.4858	2084.7675	5026.7471	8850.3629	15673.2977	70069.5769	186905.1361
1234.8272	2085.8845	5078.6292	8776.2581	15380.5382	70028.2127	184907.8916
1230.4765	2163.6819	5071.6477	8872.8558	15516.1910	69698.8509	184223.9247
1240.7977	2118.1900	5093.4888	8690.5489	15464.3095	68828.1493	183850.9485
1242.1429	2121.9247	5097.1644	8837.5798	15485.7285	68898.5740	181957.8922
1267.9472	2125.5287	5094.4851	8727.3586	15560.5652	68742.4456	182440.3634
1263.6088	2116.3868	5167.7053	8836.8849	15077.3171	68614.7773	180423.6013
1269.5380	2114.7237	5231.7494	8836.7381	15220.9235	68364.8331	179507.2098
1302.6586	2139.9492	5044.6493	9067.5946	15137.3629	67582.8144	180251.0973
1299.8614	2161.1219	5202.7162	8776.6766	15552.8687	67605.6257	177606.4124
1306.8571	2195.2965	5166.2256	8699.9764	15376.8122	67639.7628	176699.7703
1308.2107	2204.2864	5115.4658	9173.2081	15352.7032	67660.1627	176724.8407
1344.6775	2182.9872	5179.2206	9051.9364	15517.8044	67538.9430	175338.8969
1325.9616	2179.3050	5032.5877	9383.4589	15181.4062	66640.6895	174673.3430
1340.8637	2227.9703	5287.8755	8859.7126	15355.0176	66968.9212	172996.2658
1338.8084	2189.5654	5152.5808	8821.1873	15661.5866	66384.6137	174546.0548
1343.4608	2220.3883	5065.9889	9516.8983	15479.0426	66183.7001	172898.3210
1493.5071	2245.5512	5223.7877	8658.0186	15091.4084	66801.3359	172588.8496
1373.2699	2232.4334	5381.5715	8809.2981	15368.7808	65430.5073	174337.8880
1385.4175	2265.1734	5150.0592	8598.2554	15417.1332	65167.8933	171568.5362
1421.1719	2276.4448	5242.5153	8924.1652	15016.8526	66257.0837	169579.0933
1409.5706	2305.4559	5270.5210	8847.3528	14946.8836	65786.9097	170410.8393
1431.7254	2285.3674	5358.7241	8949.9874	15224.6486	65650.4563	170776.4287
1422.7191	2278.4179	5218.2706	8788.8024	15000.6567	66280.2802	169759.8977
1461.7496	2296.7633	5257.9346	8824.8308	14617.3775	65377.6042	167259.1085
1456.1375	2346.2559	5262.3370	8885.5123	15144.0611	65781.1355	168988.9754
